database,table,columns
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202402,8
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202403,8
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202404,8
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202405,8
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202406,8
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202407,9
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202408,9
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202409,9
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202410,9
REGULADOS,T_REGULATORIO_LENGUAJE_NATURAL_202411,9
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202004,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202005,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202006,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202007,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202008,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202009,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202010,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202011,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202012,89
REGULADOS,T_STAR_GLOBAL_ORIGINAL_202101,89
REGULADOS,T_V2_REGULADOS_PW_202301,22
REGULADOS,T_V2_REGULADOS_PW_202302,22
REGULADOS,T_V2_REGULADOS_PW_202303,22
REGULADOS,T_V2_REGULADOS_PW_202304,22
REGULADOS,T_V2_REGULADOS_PW_202305,22
REGULADOS,T_V2_REGULADOS_PW_202306,22
REGULADOS,T_V2_REGULADOS_PW_202307,22
REGULADOS,T_V2_REGULADOS_PW_202308,22
REGULADOS,T_V2_REGULADOS_PW_202309,22
REGULADOS,T_V2_REGULADOS_PW_202310,22
REGULADOS,T_V2_REGULADOS_PW_202311,22
REGULADOS,T_V2_REGULADOS_PW_202312,22
REGULADOS,T_V2_REGULADOS_PW_202401,22
REGULADOS,T_V2_REGULADOS_PW_202402,22
REGULADOS,T_V2_REGULADOS_PW_202403,22
REGULADOS,T_V2_REGULADOS_PW_202404,22
REGULADOS,T_V2_REGULADOS_PW_202405,22
REGULADOS,T_V2_REGULADOS_PW_202406,22
REGULADOS,T_V2_REGULADOS_PW_202407,22
REGULADOS,T_V2_REGULADOS_PW_202408,22
REGULADOS,T_V2_REGULADOS_PW_202409,22
REGULADOS,T_V2_REGULADOS_PW_202410,22
REGULADOS,T_V2_REGULADOS_PW_202411,22
REGULADOS,T_V2_TEMPORAL_REGULADOS_PW,20
REGULADOS,base,1
REGULADOS,export_csv_osiptel,64
REGULADOS,jsh_Catalogo_Autogestion_AURA_OSIPTEL,2
REGULADOS,jsh_Catalogo_Autogestion_AURA_Ranking_OSIPTEL_v2,5
REGULADOS,jsh_Catalogo_Autogestion_BM_CCEE_Ranking_OSIPTEL,2
REGULADOS,jsh_Catalogo_Autogestion_BM_CCEE_Ranking_OSIPTEL_v2,2
REGULADOS,jsh_Catalogo_Autogestion_BM_CCEE_Ranking_OSIPTEL_v3,7
REGULADOS,jsh_Catalogo_Motivos_Tipificador_Visor_Ranking_OSIPTEL_v2,5
REGULADOS,jsh_Catalogo_Motivos_Tipificador_Visor_Ranking_OSIPTEL_v3,6
REGULADOS,jsh_base_tipificaciones_Ranking_OSIPTEL_2021_2S,18
REGULADOS,jsh_base_tipificaciones_Ranking_OSIPTEL_2022_05_06_07,19
REGULADOS,jsh_base_tipificaciones_Ranking_OSIPTEL_2022_07,18
REGULADOS,jsh_base_tipificaciones_Ranking_OSIPTEL_2022_07_1_al_7,13
REGULADOS,jsh_base_tipificaciones_Ranking_OSIPTEL_2022_1S,18
REGULADOS,jsh_base_tipificaciones_Ranking_OSIPTEL_2022_2S,18
REGULADOS,jsh_base_tipificaciones_Visor_Ranking_OSIPTEL_2022_11_12,17
REGULADOS,jsh_base_tipificaciones_Visor_Ranking_OSIPTEL_2023_01_02_03,17
REGULADOS,jsh_resumen_ccee_asesor_humano_Ranking_OSIPTEL_2021_2S,8
REGULADOS,jsh_resumen_ccee_asesor_humano_Ranking_OSIPTEL_2022_01_al_04,10
REGULADOS,jsh_resumen_ccee_asesor_humano_Ranking_OSIPTEL_2022_05_06_07,10
REGULADOS,jsh_resumen_ccee_asesor_humano_Ranking_OSIPTEL_2022_2S,8
REGULADOS,jsh_resumen_ccee_asesor_virtual_Ranking_OSIPTEL_2022_2S,7
REGULADOS,jsh_resumen_llamadas_asesor_virtual_Ranking_OSIPTEL_2022_1S,8
REGULADOS,jsh_resumen_tipificaciones_Ranking_OSIPTEL_2021_2S,8
REGULADOS,jsh_resumen_voz_asesor_humano_Ranking_OSIPTEL_2022_01_al_04,12
REGULADOS,jsh_resumen_voz_asesor_humano_Ranking_OSIPTEL_2022_05_06_07,12
REGULADOS,jsh_resumen_voz_asesor_humano_Ranking_OSIPTEL_2022_11_12,10
REGULADOS,jsh_resumen_voz_asesor_humano_Ranking_OSIPTEL_2022_1S,10
REGULADOS,jsh_resumen_voz_asesor_humano_Ranking_OSIPTEL_2022_2S,10
REGULADOS,jsh_resumen_voz_asesor_humano_Ranking_OSIPTEL_2022_3T,10
REGULADOS,jsh_resumen_voz_asesor_virtual_Ranking_OSIPTEL_2022_01_al_04,12
REGULADOS,jsh_resumen_voz_asesor_virtual_Ranking_OSIPTEL_2022_05_06_07,12
REGULADOS,jsh_resumen_voz_asesor_virtual_Ranking_OSIPTEL_2022_11_12,11
REGULADOS,jsh_resumen_voz_asesor_virtual_Ranking_OSIPTEL_2022_1S,11
REGULADOS,jsh_resumen_voz_asesor_virtual_Ranking_OSIPTEL_2022_2S,11
REGULADOS,jsh_resumen_voz_asesor_virtual_Ranking_OSIPTEL_2022_3T,11
DEFAULT_DB,202512_PLANTA_SEGMENTACION_NUEVA_VERSION,16
DEFAULT_DB,ALDM_BILLINGCYCLE,17
DEFAULT_DB,ASG_BASE_ACUMULADA_RETEN_30,56
DEFAULT_DB,ASG_CONSOLIDADO_CALC_RETEN30,69
DEFAULT_DB,ASG_CONSOLIDADO_CALC_RETEN30_V2,75
DEFAULT_DB,ASG_ENCUESTAS_ACUMULADO_CALL_TMP,73
DEFAULT_DB,BASE_AMDOCS_RECLAMOS_CALCULADO,323
DEFAULT_DB,BASE_OSIPTEL_FEB26,9
DEFAULT_DB,BASE_RECLAMOS_ACUM,4
DEFAULT_DB,BASE_RETENCIONES_MT_TIENDAS_B2C_20260220,105
DEFAULT_DB,BASE_SAR_TC_1ERA_LINEA,70
DEFAULT_DB,BD_ACUMULADA_PROVISION,35
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202508_ENVIO_A365_PARTE2,38
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509,67
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_MAS_BASE_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_MAS_BASE_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_PARTE1_ADICIONAL,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_PARTE2_ADICIONAL,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_ENVIO_A365_V2_MAS_BASE,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202509_v2_mas_Base,67
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202510,67
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202510_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202510_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202510_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202511,67
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202511_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202511_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202511_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202512,67
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202512_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202512_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202512_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202601,70
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202601_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202601_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_DATOS_202601_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202508_ENVIO_A365_PARTE2,38
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509,67
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_MAS_BASE_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_MAS_BASE_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_PARTE1_ADICIONAL,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_PARTE2_ADICIONAL,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_ENVIO_A365_V2_MAS_BASE,37
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202509_v2_mas_Base,67
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202510,67
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202510_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202510_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202510_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202511,67
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202511_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202511_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202511_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202512,67
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202512_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202512_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202512_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202601,70
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202601_ENVIO_A365,37
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202601_ENVIO_A365_PARTE1,48
DEFAULT_DB,BD_FUNCIONAMIENTO_VOZ_202601_ENVIO_A365_PARTE2,48
DEFAULT_DB,BD_faco_fija_msj,3
DEFAULT_DB,BD_faco_movil_msj,3
DEFAULT_DB,Base_Osiptel_2025_10,9
DEFAULT_DB,CONSOLIDACION_CAPL,122
DEFAULT_DB,CRUCE_CC,3
DEFAULT_DB,DM_PLANTA_MOVIL_202510_ZONA_SWAP,6
DEFAULT_DB,DM_PLANTA_MOVIL_202511_ZONA_SWAP,6
DEFAULT_DB,DM_PLANTA_MOVIL_202512_ZONA_SWAP,6
DEFAULT_DB,DM_PLANTA_MOVIL_202601_ZONA_SWAP,6
DEFAULT_DB,ENCUESTAS_IVR_OUT_2025,70
DEFAULT_DB,ESCM_HOGAR_2S25,23
DEFAULT_DB,ESCM_INDIVIDUOS_2S25,31
DEFAULT_DB,ESCM_INDIVIDUOS_4Q24,62
DEFAULT_DB,ESCM_PLANTA_VALOR_V3,7
DEFAULT_DB,ESCM_Planta_Hogar_Relacional,34
DEFAULT_DB,ESCM_Planta_Individuos_Relacional,21
DEFAULT_DB,ESCM_Reclamos_web,30
DEFAULT_DB,Encuestas_Tiendas_20251118,50
DEFAULT_DB,FARECO_FIN_DESCUENTO_BRAINY_DESCUENTOS_FACTURADOS,24
DEFAULT_DB,GMC_MENSAJERIA_MOVIL,7
DEFAULT_DB,HP_REITERO_VC_CONSOLIDADO_DETALLE_MENSUAL_202512,28
DEFAULT_DB,HP_REITERO_VC_CONSOLIDADO_DETALLE_MENSUAL_202601,28
DEFAULT_DB,HP_REITERO_VC_CONSOLIDADO_DETALLE_MENSUAL_202602,28
DEFAULT_DB,JSH_PLANTA_FIJA_202509,33
DEFAULT_DB,JSS_TEMP_BASE_AMDOCS_RECLAMOS_CALCULADO,323
DEFAULT_DB,LDE_BASES_A_ENCUESTAR_ESTUDIO_RETEN_TIENDAS,61
DEFAULT_DB,LDE_BASES_A_ENCUESTAR_ESTUDIO_RETEN_TIENDAS_MOVIL,68
DEFAULT_DB,LDE_BASE_CONTACTOS_ASESOR_CALL_CENTER_202511,26
DEFAULT_DB,LDE_CRONOGRAMA_Y_PLAN_SWAP_2025,16
DEFAULT_DB,LDE_FUNCIONAMIENTO_MOVIL_202508_ZONA_SWAP,80
DEFAULT_DB,LDE_FUNCIONAMIENTO_MOVIL_202509_ZONA_SWAP,80
DEFAULT_DB,LDE_INTENCIONES_BAJAS_20251106,8
DEFAULT_DB,LDE_MEDALLIA_FUNCIONAMIENTO_MOVIL_202512,62
DEFAULT_DB,LDE_MOVIMIENTOS_AMDOCS_FACTURA_EMISION_202509,51
DEFAULT_DB,LDE_Medallia_Estudio_Func_Datos_202510,64
DEFAULT_DB,LDE_Medallia_Estudio_Func_Datos_20251023,65
DEFAULT_DB,LDE_Medallia_Estudio_Func_Datos_20251030,86
DEFAULT_DB,LDE_Medallia_Estudio_Func_Datos_202511,69
DEFAULT_DB,LDE_NPS_RELACIONAL_INDIVIDUOS_SET25,46
DEFAULT_DB,LDE_PLANTA_CHURN_202501_202504,12
DEFAULT_DB,LDE_PLANTA_CHURN_202505_202509,12
DEFAULT_DB,LDE_PLANTA_DIARIA_20251110,13
DEFAULT_DB,LDE_PLANTA_FIJA_202503,14
DEFAULT_DB,LDE_PLANTA_FIJA_202504,14
DEFAULT_DB,LDE_PLANTA_FIJA_202505,14
DEFAULT_DB,LDE_PLANTA_FIJA_202506,14
DEFAULT_DB,LDE_PLANTA_FIJA_202507,14
DEFAULT_DB,LDE_PLANTA_FIJA_202508,14
DEFAULT_DB,LDE_PLANTA_FIJA_202509,14
DEFAULT_DB,LDE_PLANTA_MOVIL_202501,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202502,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202503,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202504,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202505,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202506,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202507,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202508,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202510,29
DEFAULT_DB,LDE_PLANTA_MOVIL_202510_TERADATA,20
DEFAULT_DB,LDE_PLANTA_MOVIL_202511,32
DEFAULT_DB,LDE_PLANTA_MOVIL_202511_TERADATA,21
DEFAULT_DB,LDE_PLANTA_MOVIL_202512,24
DEFAULT_DB,LDE_PLANTA_MOVIL_202512_TERADATA,24
DEFAULT_DB,LDE_PLANTA_MOVIL_POSTPAGO_SET25,45
DEFAULT_DB,LDE_PLANTA_MOVIL_POSTPAGO_SET25txt,45
DEFAULT_DB,LDE_PLANTA_RANK_3_CONSUMO_202509,36
DEFAULT_DB,LDE_PLAN_Y_AVANCE_PROYECTOS_RED_MOVIL,9
DEFAULT_DB,LDE_PORTABILIDAD_2025_CON_FLAG_TENENCIA_OTROS_SEVICIOS,46
DEFAULT_DB,LD_DETALLE_INTENCIONES_BAJA_MT,105
DEFAULT_DB,MD_CIERRE_BK_CONSOLIDADO,4
DEFAULT_DB,MD_INICIO_BK_CONSOLIDADO,3
DEFAULT_DB,MP_FIN_BK_CONSOLIDADO,4
DEFAULT_DB,MP_INICIO_BK_CONSOLIDADO,3
DEFAULT_DB,OSIPTEL202510,9
DEFAULT_DB,PLANTA_INTEGRATEL_NUEVA_SEGMENTACION_202509,40
DEFAULT_DB,PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202510,64
DEFAULT_DB,PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202511,64
DEFAULT_DB,PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202512,64
DEFAULT_DB,PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202601,64
DEFAULT_DB,PLANTA_MOVIL_DEPURADA_ENVIO_IPSOS_202602,67
DEFAULT_DB,PLANTA_OMNICANAL_202510,69
DEFAULT_DB,PROV_ACUM_SET_NOV,227
DEFAULT_DB,RECLAMOS_COBRO_RECONEXION_ANALISIS,40
DEFAULT_DB,RECLAMOS_COMPRA_PAQUETES_ANALISIS,56
DEFAULT_DB,RECLAMOS_CONSOLIDADO,26
DEFAULT_DB,RECLAMOS_CONSOLIDADO_DASHBOARD,17
DEFAULT_DB,RECLAMOS_RETENCION_FIJA_ANALISIS,43
DEFAULT_DB,RECONEXIONES_FACTURADOS_CONSOLIDADO,10
DEFAULT_DB,REPORTE_MOTIVOS_CONSOLIDADO,122
DEFAULT_DB,Reporte_General_Provisión_24.11.2025,35
DEFAULT_DB,Reporte_General_Provisión_30.09.2025,35
DEFAULT_DB,Reporte_General_Provisión_31.10.2025,35
DEFAULT_DB,0226_BD_Averias_fija_bot,38
DEFAULT_DB,0326_BD_Averias_fija_bot,38
DEFAULT_DB,APP_AVERIAS_INTERNET_TV_NOVIEMBRE_2025,11
DEFAULT_DB,APP_BAJAS_SUSPENSION_NOVIEMBRE_2025,23
DEFAULT_DB,APP_CAPL_MOVIL_NOVIEMBRE_2025,12
DEFAULT_DB,APP_COMPRA_PAQUETE_NOVIEMBRE_2025,11
DEFAULT_DB,APP_CONSULTA_SALDO_ERROR_NOVIEMBRE_2025,23
DEFAULT_DB,APP_CONSULTA_SALDO_NOVIEMBRE_2025,23
DEFAULT_DB,APP_FIJA_NOVIEMBRE_2025,13
DEFAULT_DB,APP_MOVIL_NOVIEMBRE_2025,12
DEFAULT_DB,APP_RECARGA_NOVIEMBRE_2025,12
DEFAULT_DB,APP_VER_DETALLE_RECIBO_NOVIEMBRE_2025,21
DEFAULT_DB,APP_VER_DEUDA_NOVIEMBRE_2025,12
DEFAULT_DB,ASG_BASE_RETEN_202602,46
DEFAULT_DB,BASE_ACUM_RECLAMOS,71
DEFAULT_DB,BASE_APP_NOV,54
DEFAULT_DB,BASE_APP_NOV_CRUCE_FIN_DESCUENTO_COBRO_PROPORCIONAL,56
DEFAULT_DB,BASE_BOT_NOV_CRUCE_FIN_DESCUENTO_COBRO_PROPORCIONAL,44
DEFAULT_DB,BASE_LN_DIC_CRUCE_FIN_DESCUENTO_COBRO_PROPORCIONAL,64
DEFAULT_DB,BD_APP_NOV_25_MOTIVOS_CALL,12
DEFAULT_DB,BD_APP_NOV_25_MOTIVOS_CALL_SEGMENTO_VALOR,13
DEFAULT_DB,BD_Acumulado_oct_APP_2025,14
DEFAULT_DB,BD_BOT_encuestas_nov_2025,42
DEFAULT_DB,BD_LN_Encuestas_30_12_2025,62
DEFAULT_DB,BRAINY_DESCUENTOS_FACTURADOS_V1,24
DEFAULT_DB,Base_Q_Alarmas_202509,6
DEFAULT_DB,Base_Q_Alarmas_202510,6
DEFAULT_DB,Base_Q_Alarmas_202511,6
DEFAULT_DB,COBRO_PROPORCIONAL_8_9_10,5
DEFAULT_DB,CONSOLIDACION_RETENCION_FIJA,23
DEFAULT_DB,CONTACT_CENTER_ENTRANTES_v2,16
DEFAULT_DB,Correos_medallia_osiptel,2
DEFAULT_DB,DZV_BASE_FACTURACION_FIJA_ENVIO_202510,24
DEFAULT_DB,DZV_BASE_FACTURACION_FIJA_ENVIO_202511,24
DEFAULT_DB,DZV_BASE_FACTURACION_FIJA_ENVIO_202601,24
DEFAULT_DB,DZV_BASE_FACTURACION_MOVIL_ENVIO_202510,21
DEFAULT_DB,DZV_BASE_FACTURACION_MOVIL_ENVIO_202511,21
DEFAULT_DB,DZV_BASE_FACTURACION_MOVIL_ENVIO_202601,21
DEFAULT_DB,DZV_BASE_FACTURACION_MT_ENVIO_202510,24
DEFAULT_DB,DZV_BASE_FACTURACION_MT_ENVIO_202511,24
DEFAULT_DB,DZV_BASE_FACTURACION_MT_ENVIO_202601,24
DEFAULT_DB,DZV_Planta_Facturada_AMDOCS_202601,37
DEFAULT_DB,ENCUESTAS_CALL_BLACK,78
DEFAULT_DB,ENCUESTAS_CCEE_BLACK,100
DEFAULT_DB,ENCUESTAS_CCEE_BOT_BLACK,42
DEFAULT_DB,ENCUESTAS_LENGUAJE_NATURAL_BLACK,80
DEFAULT_DB,ENCUESTAS_OCTUBRE_CANALES,12
DEFAULT_DB,ENCUESTAS_TIENDAS_BLACK,61
DEFAULT_DB,ERICK_TABLA_RETENCIONES_FIJA,19
DEFAULT_DB,ESCM_ANALISIS_RETENCIONES,24
DEFAULT_DB,ESCM_ANALISIS_RETENCIONES_V2,78
DEFAULT_DB,ESCM_NPS_HOGAR,27
DEFAULT_DB,ESCM_NPS_INDIVIDUOS,35
DEFAULT_DB,ESCM_PLANTA_HOGAR_202601,34
DEFAULT_DB,ESCM_PLANTA_MOVIL_202601,22
DEFAULT_DB,ESCM_PLANTA_REITERACIONES,16
DEFAULT_DB,ESCM_PLANTA_REITERACIONES_UNICOS,17
DEFAULT_DB,ESCM_PLANTA_VALOR_2026,4
DEFAULT_DB,ESCM_Planta_Tramitador,6
DEFAULT_DB,ESCM_Planta_Tramitador_UNICOS_X_PERIODO,7
DEFAULT_DB,ESCM_RECLAMOS_CONSOLIDADO_ANALISIS,43
DEFAULT_DB,ESCM_RECLAMOS_SAR_TC_ANALISIS,27
DEFAULT_DB,ESCM_RETENCIONES,6
DEFAULT_DB,Encuestados_total,9
DEFAULT_DB,FACO_COM,2
DEFAULT_DB,Fin_Doble_Acometida_20251212_unido,5
DEFAULT_DB,Fin_Pangea_20251212_unido,5
DEFAULT_DB,Fin_Pangea_BK_unido_20251210,5
DEFAULT_DB,Fin_Pangea_Doble_Acometida_unido_20251210,5
DEFAULT_DB,GMC_ALTAS_NUEVAS_2025,38
DEFAULT_DB,GMC_AL_HISTORICO_VISITAS_202510,42
DEFAULT_DB,GMC_AL_historico_visitas_202511,42
DEFAULT_DB,GMC_ANALISIS_RECLAMOS_FRENTE_ATENCION_SEGMENTO,36
DEFAULT_DB,GMC_BASE_CAPL_SEGMENTO_CONSOLIDADO,17
DEFAULT_DB,GMC_BASE_CAPL_SEGMENTO_CONSOLIDADO_V2,7
DEFAULT_DB,GMC_BRAINY_RECONEXIONES_FACTURADOS,10
DEFAULT_DB,GMC_CAPL_CONSOLIDADO,122
DEFAULT_DB,GMC_CAPL_MARKETING_2025,121
DEFAULT_DB,GMC_CLIENTES_DESCUENTOS_202501_202510,16
DEFAULT_DB,GMC_CONSUMO_DATOS_INTERNET_CAPL,11
DEFAULT_DB,GMC_CRUCE_RECLAMOS_JHONATHAN_202601_VS_RENTA_Y_FLAG_MT,33
DEFAULT_DB,GMC_Catalogo_Motivos_Frente,7
DEFAULT_DB,GMC_INTENCIONES_BAJAS_20251106,6
DEFAULT_DB,GMC_MENSAJERIA_CATALOGO_WHATSAPP,4
DEFAULT_DB,GMC_MENSAJERIA_CORREO,6
DEFAULT_DB,GMC_MENSAJERIA_CORREO_2,6
DEFAULT_DB,GMC_MENSAJERIA_FACO_FIJA,7
DEFAULT_DB,GMC_MENSAJERIA_FACO_MOVIL,7
DEFAULT_DB,GMC_MENSAJERIA_FIJA,7
DEFAULT_DB,GMC_MENSAJERIA_MOVIL,7
DEFAULT_DB,GMC_MENSAJERIA_REGULATORIA,7
DEFAULT_DB,GMC_MENSAJERIA_RESUMEN,9
DEFAULT_DB,GMC_MENSAJERIA_RESUMEN_SMS,7
DEFAULT_DB,GMC_MENSAJERIA_RESUMEN_SMS_NO_CLIENTES,6
DEFAULT_DB,GMC_MENSAJERIA_WHATSAPP,9
DEFAULT_DB,GMC_MENSAJERIA_WHATSAPP_V2,6
DEFAULT_DB,GMC_MOTIVOS_ARGUMENTATIVOS_20251114,2
DEFAULT_DB,GMC_MOTIVOS_RECLAMOS_Y_SAR_FIJA_20260218,86
DEFAULT_DB,GMC_MOTIVOS_RECLAMOS_Y_SAR_MOVIL_20260115,101
DEFAULT_DB,GMC_MOTIVOS_RECLAMOS_Y_SAR_MOVIL_20260218,89
DEFAULT_DB,GMC_PLANTA_DIARIA_20260305,2
DEFAULT_DB,GMC_RECLAMOS_ANALISIS_RETENCION_SUSPENCION_DEUDA,51
DEFAULT_DB,GMC_RECLAMOS_CONSOLIDADO_V2,26
DEFAULT_DB,GMC_RECLAMOS_FIJA_2025,37
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202501,53
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202502,62
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202503,49
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202504,49
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202505,55
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202506,50
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202507,53
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202508,53
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_202509,53
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_ANALISIS_RETENCION_20260224,45
DEFAULT_DB,GMC_RECLAMOS_SAR_TC_RETENCIONES_MOVIL_V1_V2,66
DEFAULT_DB,GMC_RECONEXIONES_FACTURADOS_CONSOLIDADO_V2,11
DEFAULT_DB,GMC_RESULTADO_OSIPTEL_20250908_20250911,56
DEFAULT_DB,GMC_RETENCION_MOVIL_20260224,9
DEFAULT_DB,GMC_SAR_TC_202510,55
DEFAULT_DB,GMC_SAR_TC_20251031,54
DEFAULT_DB,GMC_SAR_TC_202511,53
DEFAULT_DB,GMC_SAR_TC_202512,43
DEFAULT_DB,GMC_SAR_TC_202601,50
DEFAULT_DB,GMC_SATPUSH_BASE,3
DEFAULT_DB,GMC_TABLA_RESUMEN_MENSAJERIA,7
DEFAULT_DB,GMC_TABLA_RESUMEN_MENSAJERIA_GLOBAL,5
DEFAULT_DB,GMC_TIENDAS_BLACK_202511,44
DEFAULT_DB,H_DISPO_FTTH_START_STOP_202509_con_IDMASIVAS,20
DEFAULT_DB,JSH_ALDM_CONTACTOS_20260223_LIMPIO,5
DEFAULT_DB,JSH_AU_Encuestados_temp,15
DEFAULT_DB,JSH_AfectadosDobleAcometida,11
