table,columns
GP_TEMP_CATALOGO_VISOR_TIPIS,3
INFOMART_MES,82
KCS_MASTER_CDR_CKPT,4
LD_TEMP_TABLA_BATCHERO,1
LYT_CONTACT_CENTER_ACCESADAS,222
LYT_CONTACT_CENTER_ACCESADAS_TODAY,185
LYT_CONTACT_CENTER_ENTRANTES,170
LYT_CONTACT_CENTER_ENTRANTES_TODAY,162
LYT_ENTRANTES_TMP_DETALLE_TRAFICO,27
LYT_ENTRANTES_TMP_DETALLE_TRAFICO_TODAY,26
LYT_ENTRANTES_TMP_TRANSFERENCIAS_ABANDONOS,47
LYT_ENTRANTES_TMP_TRANSFERENCIAS_ABANDONOS_TODAY,46
LYT_ENTRANTES_TMP_TRANSFERENCIAS_ABANDONOS_V2,46
MASTER_CDR_CDU,4
STAGE_VISOR_TIPIFICACIONES,80
TEMPLATE_AURA_CDR,80
TEMPLATE_AURA_CDR_TODAY,73
TEMPLATE_AURA_TRANSCRIPCION,4
TEMPLATE_AURA_TRANSCRIPCION_TODAY,4
TEMPLATE_INFOMART,81
TEMP_LYT_VISOR_TIPIFICACIONES_ACTUAL,47
T_ADAPTATIVOS,8
T_AUTOMATISMOS_AURA,8
T_AUTOMATISMOS_IVR_FIJA,19
T_DETALLE_AGENTES_PLATAFORMAS,5
T_DETALLE_CDR_LN_202501,77
T_DETALLE_CDR_LN_202502,77
T_DETALLE_CDR_LN_202503,77
T_DETALLE_CDR_LN_202504,77
T_DETALLE_CDR_LN_202505,77
T_DETALLE_CDR_LN_202506,77
T_DETALLE_CDR_LN_202507,77
T_DETALLE_CDR_LN_202508,82
T_DETALLE_CDR_LN_202509,82
T_DETALLE_CDR_LN_202510,82
T_DETALLE_CDR_LN_202511,84
T_DETALLE_CDR_LN_202512,84
T_DETALLE_CDR_LN_202601,84
T_DETALLE_CDR_LN_202602,84
T_DETALLE_CDR_LN_MES,84
T_DETALLE_CDR_LN_MES_TODAY,72
T_DETALLE_CDR_LN_TMP,47
T_KPIS_REGLAS,9
T_LISTA_BLANCA_RELLAMADORES_AURA,9
__ELIMINAR__sysdiagrams,5
__ELIMINAR__30MIN_REITERADA_ENTRANTE,14
__ELIMINAR__CATALOGO_VISOR_TIPIS_BK,13
__ELIMINAR__CROSS_Base_Motivos_Abordaje,16
__ELIMINAR__CROSS_Base_Potencial_Fibra_Oct20_Mar21,4
__ELIMINAR__FORECAST_ACUMULADO_CCENTER_HISPAM_MEXICO,12
__ELIMINAR__FORECAST_ACUMULADO_CCENTER_HISPAM_MEXICO_CCEE,12
__ELIMINAR__FORECASTacumulado_20240411,13
__ELIMINAR__HISPAM_MEXICO_DATA_INTERVALO_ACUMULADO,71
__ELIMINAR__HISPAM_MEXICO_DATA_INTERVALO_ACUMULADO_DASHBOARD,90
__ELIMINAR__HISPAM_MEXICO_DATA_INTERVALO_ACUMULADO_DASHBOARD_V2,90
__ELIMINAR__JCO_TEMP,70
__ELIMINAR__JCO_TEMP1,70
__ELIMINAR__KAJ_TEMP_ACCESADAS_BAJAS,14
__ELIMINAR__KCS_MASTER_CDR_CDU,4
__ELIMINAR__KCS_RPS_B2B,10
__ELIMINAR__LD_DETALLE_REITERADAS_30DIAS,42
__ELIMINAR__LD_DETALLE_REITERADAS_7DIAS,42
__ELIMINAR__LD_TEMP_TABLA_BATCHERO_1,1
__ELIMINAR__TEMPLATE_BPLISTAFIJA,7
__ELIMINAR__TEMPLATE_BPLISTA_MOVIL,7
__ELIMINAR__TEMPLATE_Base_Motivos_Abordaje,14
__ELIMINAR__TEMPLATE_INPUT_ABORDAJE,9
__ELIMINAR__TEMPLISTAFIJA,7
__ELIMINAR__TEMPORAL_REGUALTORIA,11
__ELIMINAR__TEMP_FORECAST_ACUMULADO_CCENTER_HISPAM_MEXICO,12
__ELIMINAR__TEMP_HISPAM_MEXICO_DATA_CALL_CENTER_VOZ,71
__ELIMINAR__TEMP_HORA_MIN_REITERADA,11
__ELIMINAR__VISOR_MOTIVO_SUBMOTIVO,4
__ELIMINAR__VISOR_RET,12
__ELIMINAR__VISOR_TIPIFICACIONES_2021,40
__ELIMINAR__VISOR_TIPIFICACIONES_bkp,24
__ELIMINAR__indicadores_gestion,8
__ELIMINAR__lista_movil,7
__ELIMINAR__objetivos_mes,6
template_infomart_Actual,81
20251112___LD_DETALLE_FEEDBACK_KONECTA,119
20251112___LD_DETALLE_PREVENTAS_ATENTO_FEB2023,11
20251112___LD_TABLA_TRAZABILIDAD_DE_RECUPERO_CROSS_FIBRA,21
20251112___TEMP_ATENTO_PREVENTAS_CROSS_NOV_DIC,10
20251112___TEMP_COMDATA_Caribu_CAPL_Porta_1RA_2DA_ENERO,9
20251112___TEMP_KONECTA_1ERA_2DA_NOV_ENERO,10
20251112___TEMP_KONECTA_2DA_NOV_ENERO,10
20251112___TMP_POTENCIALES_COMPETENCIA_202307,19
CROSS_ABORDAJE_MOTIVONOACEP,11
CROSS_AGENTES,6
CROSS_ASESORES_EMBAJ,8
CROSS_ASESORES_JUBER,8
CROSS_CARGA_PREVIA_PREVENTA_FEEDBACK,34
CROSS_LOG_EJECUCION,3
CROSS_PREVENTAS_KIPU,31
CROSS_PREVENTA_CONSOLIDADO_TERADATA_FEEDBACK,79
CROSS_PREVENTA_CONSOLIDADO_TERADATA_FEEDBACK_2022,77
CROSS_RESUMEN_VENTAS_TOTALES_ASESORES,17
CROSS_RESUMEN_VENTAS_TOTALES_ASESORES_CORREO,13
CROSS_RESUMEN_VENTAS_TOTALES_ASESORES_EMBAJ,15
CROSS_RESUMEN_VENTAS_TOTALES_ASESORES_EMBAJ_CORREO,8
CROSS_VENTAS,25
TRAZABILIDAD_PREVENTA_VENTA_CAPL,96
sysdiagrams,5
20251112___ATENDIDA_DIGITAL_BASE,23
20251112___CBA_ATENCION_MIXTA_CLIENTEDIGITAL,70
20251112___CBA_COLA_AVERIA_PENDIENTE,18
20251112___CBA_COLA_AVERIA_PENDIENTE_back_up,18
20251112___CBA_CONTENCION_ACCESADAS,6
20251112___CBA_Funnel_Negocio_Tecnologia_plataforma,6
20251112___CBA_LISTABLANCA,13
20251112___CBA_MOTIVOS_ACCESADAS,7
20251112___CBA_MT,2
20251112___CBA_REITERO_DIASCONSEC,3
20251112___CBA_contactosTecnicos,3
20251112___DBI_PUBLIC_prod_plantaoficial,7
20251112___Dim_Canal_BORRAR,2
20251112___Dim_Cliente_BORRAR,4
20251112___Dim_Estado_BORRAR,2
20251112___Dim_Fecha_Borrar,33
20251112___Dim_GrupoNegocio_BORRAR,2
20251112___Dim_Negocio_BORRAR,2
20251112___Dim_Socio_BORRAR,2
20251112___Dim_Tecnologia_BORRAR,3
20251112___Dim_TipoCasos_BORRAR,2
20251112___Dim_Tipogestion_BORRAR,2
20251112___GP_ApagadoCobre_0601_20250108,37
20251112___HISPAM_RESUMEN_DATOS,12
20251112___HISPAM_digitalizacionCU_CCEE,4
20251112___HISPAM_digitalizacion_CCEE,4
20251112___IC_Consolidado_Accesadas_AURA_Cli_Unico_3_meses_backup_0310,62
20251112___LD_CHARGE_DISTRIBUTION,12
20251112___LD_DETALLE_LLAMADAS_SALIENTES,11
20251112___LD_KPIS_CONTACT_CENTER_PERU,39
20251112___LD_KPIS_CONTACT_CENTER_PERU_ENTRANTES,38
20251112___LD_RESUMEN_BOLSAS_ATENCION_AVERIAS_PENDIENTES,28
20251112___LD_RESUMEN_HISPAM_INDICADORES_SEMANALES_IN,8
20251112___LD_RESUMEN_INDICADORES,12
20251112___LD_RESUMEN_RANGO_LLAMADAS,5
20251112___LD_RESUMEN_REITERACION_7D_ATENDIDAS,7
20251112___LD_RESUMEN_REITERACION_PERU,10
20251112___LD_cargos_facturados_revisados,22
20251112___RESUMEN_LLAMADAS_SALIENTES_REPORTE_CAROLINA_CENTENO_PERU,8
20251112___RESUMEN_LLAMADAS_SALIENTES_REPORTE_CAROLINA_CENTENO_PERU_FINAL,3
20251112___base_cx_rx,8
20251112___carga_nuevos_motivos,10
20251112___cba_plantatecnologia,3
ATENDIDA_DIG,4
CLIENTES_UNICOS_ACCESADAS,2
DETALLE_FTE_CONTACT_CENTER_SIMULACION,15
Dim_Ubigeo,10
EXPERIENCIA_CLIENTE_ATENDIDAS_ACCESADAS,24
EXPERIENCIA_CLIENTE_RESUMEN,7
EXPERIENCIA_CLIENTE_RESUMEN_DIARIA,9
Entrantes_ClientesUnicos,5
EtiquetaFechas,3
FIJA_TECN_Pool_Hibrido_voz_ccee,52
FIJA_TECN_Pool_Hibrido_voz_ccee_backup,49
GMC_RSA_GRAFICA_ATENDIDAS_ABANDONO,10
GPR_VW_AGENTES,11
GP_GRAFICA_ATENDIDAS_ABANDONO_BACKUP,10
IC_Consolidado_Accesadas_AURA_Cli_Unico_3_meses,72
INDICADORES_CALIDAD_CC_Y_CCEE,11
INDICADORES_DISPERSION_CC,9
INDICADORES_GESTION,9
INDICADORES_GESTION_BK,9
INDICADORES_GESTION_ENTRANTES,9
INDICADORES_MOTIVO_CC_Y_CCEE,7
INDICADORES_OPERACION_ACCESOS_CC_CCEE,8
INDICADORES_OPERACION_ENTRANTES_CC,23
INDICADORES_OPERACION_ENTRANTES_CCEE,23
INDICADORES_OPERACION_ENTRANTES_CC_FTE,21
INDICADORES_OPERACION_MESES,2
INDICADORES_OPERATIVOS_KPIS_PRINCIPALES_VS_NPS,16
INDICADORES_OPERATIVOS_KPIS_PRINCIPALES_VS_NPS_BKP,16
INDICADORES_PLATAFORMA_CC_Y_CCEE,10
INDICADORES_PLATAFORMA_CC_Y_CCEE_BCKP_KCS,10
INDOCADORES_OPERATIVOS_PLATAFORMA,13
IND_AG_NUEVO,5
IND_CIERRE_DESP_CCEE,7
IND_DISPERSION_CCEE,7
IND_ERROR_ENVIO_CAMPO,7
IND_OPERATIVOS_CC,23
IND_OPERATIVOS_CCEE,23
IND_RELLAMADAS,6
INF_SEM_CONTACTOS_AVERIAS_REITERADAS,6
KPIS_CONTACT_CENTER_HISPAM_PAISES,59
KPIS_OPERATIVOS_CAROLINA_CENTENO_PERU,12
KPIS_OPERATIVOS_CAROLINA_CENTENO_PERU_NO_BORRAR,11
MaquetaMensual,10
OrdenSemanas,3
PBI_ALTAPORTAB,57
PBI_ALTAS_MOVILES_PORTAS,11
PBI_ALTAS_MOVILES_PORTAS_2023,11
PBI_AP3A_PORTABILIDAD,11
PBI_AV_B2C,91
PBI_AV_B2C_202412,91
PBI_AV_B2C_202501,91
PBI_DETALLE_MIGRASDOWN,68
PBI_DETALLE_P_PROY_SWAP_CLIENTE,46
PBI_EXCLUIR_BASE,2
PBI_HRM_RELLAMADORES,8
PBI_HRM_RELLAMADORES_DETALLE_AUXILIAR,13
PBI_HRM_RELLAMADORES_MAESTRA_COMBINACIONES,5
PBI_JCO_RETENCIONES,7
PBI_KAJ_RELLAMADORES_AVERIAS,8
PBI_KAJ_RELLAMADORES_AVERIAS_DETALLE_AUXILIAR,26
PBI_KAJ_RELLAMADORES_AVERIAS_MAESTRA_COMBINACIONES,5
PBI_KCS_REITERACION_DISENO_AURA_7d_COPIA,16
PBI_MIGRA_PREPOST_MOV,10
PBI_ORIGEN_CONVERSACION_INCREMENTO_DEMANDA_CCEE,3
PBI_PERU_FTTH_HFC_202407_Tx,76
PBI_PLANTA_antiguedad,28
PBI_PORTABILIDAD_DATOS,57
PBI_PREPAGO_CALL,70
PBI_RESUMEN_PLANTA,57
PBI_RESUMEN_PORTAS_CONTACTOS_CCEE,9
PBI_RSA_ACCESADAS,21
PBI_RSA_ACCESADAS_REPLICA_TOTALES,21
PBI_RSA_ENTRANTES,21
PBI_RSA_INDICADORES_OPERATIVOS,23
PBI_TERMINALES_RESUMEN,13
PBI_VERB_RELACIONAL,22
PESOS_CLIENTES_UNICOS,8
PESOS_CLIENTES_UNICOS_AUXILIAR,9
Q_AGENTES_TOTALES,6
REITERO_CONTACTOS_ANALISIS,9
REITERO_CONTACTOS_CU_ANALISIS,10
RESUMEN_FTE_CONTACT_CENTER,11
RESUMEN_FTE_CONTACT_CENTER_SIMULACION,11
RSA_ACCESADAS,21
RSA_ACCESADAS_SEMANAL,21
RSA_CONTROL,7
RSA_ENTRANTES,21
RSA_ENTRANTES_SEMANAL,21
RSA_GRAFICA_ACCESADAS_BLOCKREASON,8
RSA_GRAFICA_ACCESADAS_BLOCKREASON_DETALLE,11
RSA_GRAFICA_ACCESADAS_NEGOCIO_MOTIVO,9
RSA_GRAFICA_ACCESADAS_NEGOCIO_MOTIVO_TMP,9
RSA_GRAFICA_ATENDIDAS_ABANDONO,10
RSA_INDICADORES_OPERATIVOS_CCEE,23
RSA_INDICADORES_OPERATIVOS_CCEE_SEMANAL,23
RSA_INDICADORES_OPERATIVOS_VOZ,23
RSA_INDICADORES_OPERATIVOS_VOZ_SEMANAL,23
RSA_INTERACCIONES,21
RSA_INTERACCIONES_SEMANAL,21
RSA_NDS_DTH,10
RSA_SESIONES,21
RSA_SESIONES_SEMANAL,21
ReporteHispam,5
ReporteHispam_sinTransferencia,5
Reporte_Atendidas_Abandono,4
TEMATICO_CONSOLIDADO,10
TEMP_LYT_INTERACCIONES_ACTUAL,45
TMP_HP_RESUMEN_REITERACION_PERU,14
TMP_VALIDAD_CANTIDAD,1
TRANSFERENCIAS_CROSS,9
T_DETALLE_RELLAMADORES_DIA_ANTERIOR,20
T_DIM_PLATAFORMA,6
T_ENCUESTAS_BASE_AURA_AUTOGESTION_SIN_OPERADOR,32
T_ENCUESTAS_BASE_AURA_AUTOGESTION_TODO,34
T_ENCUESTAS_BASE_AURA_CORTE_TODO,25
T_ENCUESTAS_BASE_AURA_OPERADOR_TODO,1
T_Funnel_Sesiones_CCEE,24
T_TEMP_RESUMEN_30MIN_VOZ,6
indicadors_nps_bckp,17
planta_prepago_recargadora,5
resumen_seguimiento,15
sysdiagrams,5
temp_aura,3
1311_Base_consolidado_piloto_derivacion_churn,5
AGENTE_SUMMARY_2020_RESUMEN,4
AMP_BASE_SKILL_CAPTACION_MT,38
AMP_BASE_SKILL_CAPTACION_MT_bk_1_12,38
AMP_Base_consolidado_piloto_derivacion_churn_20_01,5
AMP_CATALOGO_ANALISIS_TRANSCRIPCIONES,3
AMP_HOGAR_COMPLETATV_MKT,28
AM_BASE_MENSAJERIA_CRUCE_LLAMADAS,49
BASE_ALTAS_MOVILES,4
BASE_ALTAS_MOVILES_2,4
BASE_AMDOCS_ESTADO,53
BASE_AMDOCS_RECLAMOS_ATRIBUTO_FLEX,12
BASE_AMDOCS_RECLAMOS_CONSOLIDADO_TEMPORAL,176
BASE_BONOS,5
BASE_BONOS_202603,5
BASE_CLIENTES_HBO_PLANTA,6
BASE_GUIAN,84
BASE_ORDENES_LISTA_BLANCA,4
BASE_RETENCIONES_MOVIL_DOWSELL_DETALLE,19
BASE_RETENCIONES_MOVIL_DOWSELL_DETALLE_CLIENTES_UNICOS,3
Bienvenida_Agosto_Piloto_GrupoControl,4
CAMP_OP_TB_PREPAGO_CONSOLIDADO,221
CAMP_OP_TB_PREPAGO_CONSOLIDADO_CR,69
CAMP_OP_TB_PREPAGO_CONSOLIDADO_CR_RESUMEN,26
CAMP_OP_TB_PREPAGO_CONSOLIDADO_CR_RESUMEN_FINAL,8
CAMP_OP_TB_PREPAGO_CONSOLIDADO_RESUMEN_COMPARTIDO,7
CORREOS,8
CORREOS_PREVIO,8
CORREOS_TELEFONICA,8
CORREOS_integratel,8
CR_1103_Base_1er_envio_0503_WSP_Churn,43
CR_1103_Base_1er_envio_0503_WSP_Churn_RESUMEN,30
CR_1103_Base_2do_envio_1103_WSP_Churn,43
CR_1103_Base_2do_envio_1103_WSP_Churn_RESUMEN,30
CR_DE_BASE_ALTAS_MOVILES,33
CR_DE_BASE_ALTAS_MOVILES_RESUMEN,19
CR_DE_BASE_ANALISIS_GAP,33
CR_DE_BASE_ANALISIS_GAP_BACKUP,33
CR_DE_BASE_ANALISIS_GAP_RESUMEN,19
CR_DE_BASE_ANALISIS_LISTA_BLANCA,44
CR_DE_BASE_ANALISIS_LISTA_BLANCA_RESUMEN,22
CR_DE_BASE_APAGADO_3G,72
CR_DE_BASE_APAGADO_3G_10_12,48
CR_DE_BASE_APAGADO_3G_10_12_RESUMEN,19
CR_DE_BASE_APAGADO_3G_RESUMEN,19
CR_DE_BASE_APAGADO_ICA,72
CR_DE_BASE_APAGADO_ICA_RESUMEN,19
CR_DE_BASE_APERTURAS_CASUISTICAS,33
CR_DE_BASE_APERTURAS_CASUISTICAS_BACKUP,33
CR_DE_BASE_APERTURAS_CASUISTICAS_RESUMEN,19
CR_DE_BASE_BIENVENIDA_AGOSTO,50
CR_DE_BASE_BIENVENIDA_AGOSTO_RESUMEN,19
CR_DE_BASE_BIENVENIDA_Y_PILOTO,55
CR_DE_BASE_BIENVENIDA_Y_PILOTO_RESUMEN,19
CR_DE_BASE_BONOS_202603,40
CR_DE_BASE_BONOS_202603_RESUMEN,26
CR_DE_BASE_BONOS_202603_RESUMEN_BK,26
CR_DE_BASE_CAMPANA_CHURN_NOV,32
CR_DE_BASE_CAMPANA_CHURN_NOV_RESUMEN,19
CR_DE_BASE_CLIENTES_HBO,36
CR_DE_BASE_CLIENTES_HBO_RESUMEN,23
CR_DE_BASE_CLIENTES_JUNIO,46
CR_DE_BASE_CLIENTES_JUNIO_RESUMEN,19
CR_DE_BASE_CLIENTES_PORTA_ALTAS,49
CR_DE_BASE_CLIENTES_PORTA_ALTAS_RESUMEN,19
CR_DE_BASE_FRACCIONAMIENTO_DEUDA,44
CR_DE_BASE_FRACCIONAMIENTO_DEUDA_RESUMEN,19
CR_DE_BASE_HBO,47
CR_DE_BASE_HBO_RESUMEN,19
CR_DE_BASE_INCIDENCIA_CAMPANA_CHURN,48
CR_DE_BASE_INCIDENCIA_CAMPANA_CHURN_RESUMEN,19
CR_DE_BASE_INCIDENCIA_PENALIDADES,45
CR_DE_BASE_INCIDENCIA_PENALIDADES_RESUMEN,19
CR_DE_BASE_INCIDENCIA_SIN_DESCUENTO,43
CR_DE_BASE_INCIDENCIA_SIN_DESCUENTO_RESUMEN,19
CR_DE_BASE_LINEA_SIN_BONO,37
CR_DE_BASE_LINEA_SIN_BONO_BK,37
CR_DE_BASE_LINEA_SIN_BONO_RESUMEN,26
CR_DE_BASE_LINEA_SIN_BONO_RESUMEN_BK,26
CR_DE_BASE_MONTO_TOPE_DINERS,34
CR_DE_BASE_MONTO_TOPE_DINERS_RESUMEN,19
CR_DE_BASE_PAGO_NO_PROCESADO,33
CR_DE_BASE_PAGO_NO_PROCESADO_RESUMEN,19
CR_DE_BASE_PILOTO_CAMPANA_CHURN,49
CR_DE_BASE_PILOTO_CAMPANA_CHURN_RESUMEN,19
CR_DE_BASE_PILOTO_DERIVACION_CHURN,36
CR_DE_BASE_PILOTO_DERIVACION_CHURN_RESUMEN,19
CR_DE_BASE_PILOTO_TOTALIZACIONES_CAMBIO_CICLO,48
CR_DE_BASE_PILOTO_TOTALIZACIONES_CAMBIO_CICLO_RESUMEN,19
CR_FUNCIONAMIENTO_MOVIL,64
CR_FUNCIONAMIENTO_MOVIL_RESUMEN,19
CR_OPERATIVA_FARECO,34
CR_OPERATIVA_FARECO_25_09,16
CR_OPERATIVA_FARECO_RESUMEN,21
CR_TOTALIZACIONES,60
CR_TOTALIZACIONES_RESUMEN,19
Calendario,7
Campana_Churn_Nov,3
DEMANDA_TECNICA_MOVIL,38
FA_SEGMENTACION_MKT_20251105,3
FA_SEGMENTACION_MKT_SERVICIO_20251105,19
FUNCIONAMIENTO_MOVIL_OCTUBRE,82
GMC_ANALISIS_IMPACTO_SWITCH_LENGUAJE_NATURAL_FIJA,18
GMC_CR_CONSOLIDADO_IP,18
GMC_IP_SKYLINE_V1_VISTA,20
GMC_IP_V1,19
GMC_IP_V1_CE,20
GMC_IP_V1_CE_DETALLE_TMP,27
GMC_IP_V1_DETALLE_TMP,26
GMC_IP_V1_VISTA,23
GMC_IP_V1_VISTA_CE,24
GMC_IP_V1_VISTA_CE_DETALLE_TMP,30
GMC_IP_V1_VISTA_TMP,28
GPR_20251002_Clientes_con_TM25_CR,84
GPR_20251002_Clientes_con_TM25_CR_POSTERIOR,85
GPR_20251002_Clientes_con_TM25_CR_RESUMEN,22
GPR_20251002_Clientes_con_TM25_CR_RESUMEN_POSTERIOR,22
GPR_ACCESADAS_20250819,215
GPR_ACCESADAS_202601,220
GPR_ACCESADAS_AGOSTO_CR,215
GPR_ACCESADAS_AGOSTO_CR_BACKUP,215
GPR_ACCESADAS_SKYLINE,43
GPR_ACCESADAS_VS_AVERIAS_MASIVAS,219
GPR_AC_CR_20250828,6
GPR_AMDOCS_RECLAMOS_202510,431
GPR_APAGADO_3G_20251126,87
GPR_APAGADO_3G_20251126_CR,23
GPR_APAGADO_3G_CUSCO,89
GPR_APAGADO_3G_CUSCO_CR,20
GPR_APAGADO_3G_CUSCO_CR_MOQUEGUA_TUMBES,20
GPR_APAGADO_3G_MOQUEGUA_TUMBES,89
GPR_AUDIOS_CROSS,12
GPR_AUDIOS_MOVIL,9
GPR_AUDIOS_MOVIL_HISTORIAL,12
GPR_AUDIOS_RECLAMOS,12
GPR_AUDIOS_RECLAMOS_BACKUP_20251105,12
GPR_AUDIOS_RETENCIONES,12
GPR_AVERIAS_MASIVAS_CCEE_V4,13
GPR_AVERIA_INDIVIDUAL,14
GPR_AVERIA_MASIVA_VOZ,7
GPR_Agent_poll_Archivos,4
GPR_Agrupacion_segmentacion_clientes,3
GPR_Al_01_setiembre_report_missing_benefit_September_02_2025,83
GPR_Al_01_setiembre_report_missing_benefit_September_02_2025_CR,18
GPR_Al_18agosto_Missing_Benefit_Applicable_CR,83
GPR_Al_18agosto_Missing_Benefit_Applicable_CR_RESUMEN,18
GPR_Archivos_Tipificacion_customRoles,5
GPR_Archivos_formato_audio,53
GPR_Audios_consolidado_Fija,12
GPR_Audios_consolidado_Fija_20251025,6
GPR_Audios_consolidado_Fija_RETENCIONES_FIJA_AMDOCS,6
GPR_Audios_consolidado_Fija_RETENCIONES_FIJA_AMDOCS_v2,8
GPR_BASE,2
GPR_BASES_CAMPAÑAS_CHURN_FIJA_CON_DNI,4
GPR_BASE_TRIMESTRAS_ACCESADAS_2025_2,17
GPR_BASE_TRIMESTRAS_ENTRANTES_2025_2,17
GPR_BASE_TRIMESTRAS_INTERACCIONES_2025_2,17
GPR_BASE_VENTAS,31
GPR_BBDD_CMS_Playas,7
GPR_BD_INC_SVAHBO_ContactRate,26
GPR_BD_INC_SVAHBO_ContactRate_CR,83
GPR_BD_INC_SVAHBO_ContactRate_CR_RESUMEN,19
GPR_BOLSA_RECLAMOS_FIJA_MOVIL,37
GPR_BOLSA_RECLAMOS_FIJA_MOVIL_PILOTO_DIA_20_21_22,17
GPR_BasePilotoDia20,1
GPR_BasePilotoDia20_Dia21_Dia22,34
GPR_BasePilotoDia20_Dia21_Dia22_DETALLE,14
GPR_BasePilotoDia20_Dia21_Dia22_resumen,19
GPR_BasePilotoDia21,1
GPR_BasePilotoDia22,1
GPR_Base_BT_CR,84
GPR_Base_BT_CR_RESUMEN,19
GPR_Base_total_de_clientes_Proceso_Masivo_MT_cr,82
GPR_Base_total_de_clientes_Proceso_Masivo_MT_cr_resumen,24
GPR_CC_01,1
GPR_CC_05,1
GPR_CC_17,1
GPR_CC_21,1
GPR_CONSOLIDADO_RETENCIONES_VISOR_VS_RECLAMOS,61
GPR_CONSOLIDADO_RETENCIONES_VISOR_VS_RECLAMOS_20250910,61
GPR_CONSOLIDADO_RETENCIONES_VISOR_VS_RECLAMOS_20251009_tmp,61
GPR_CONTACT_CENTER_ACCESADAS_202601,220
GPR_CONTACT_CENTER_ACCESADAS_20260122,222
GPR_CR_BASE_APAGADO_ICA,35
GPR_CR_Bienvenida_WhatsApp,43
GPR_CR_Bienvenida_WhatsApp_RESUMEN,26
GPR_CR_Bienvenida_WhatsApp_RESUMEN_v2,26
GPR_CR_Bienvenida_WhatsApp_v2,43
GPR_CR_DESCUENTOS_FIJA_DETALLE,84
GPR_CR_DESCUENTOS_FIJA_DETALLE_CR,19
GPR_CR_DE_BASE_APAGADO_ICA_RESUMEN,19
GPR_CS_01,1
GPR_CS_05,1
GPR_CS_17,1
GPR_CS_21,1
GPR_Conexion_User_Visor_Archivos,5
GPR_DISTRITOS_SWAT_20250711,4
GPR_Desarrollo_Captacion_Bypass_Movil_VS_Reclamos,51
GPR_ENCUESTAS_CCEE,96
GPR_EXPORTAR_CALCULO_CTI_MENSUAL,36
GPR_GRAFICA_ATENDIDAS_ABANDONO,13
GPR_GRUPO_1_BU_NEW,4
GPR_GRUPO_1_RESUMEN,25
GPR_GRUPO_1_RESUMEN_LIMA_TRUJILLO,25
GPR_GRUPO_1_RESUMEN_LIMA_TRUJILLO_V2,26
GPR_GRUPO_1_RESUMEN_V2,26
GPR_GRUPO_1_V2,68
GPR_GRUPO_2_BU_NEW,4
GPR_GRUPO_2_RESUMEN,25
GPR_GRUPO_2_RESUMEN_LIMA_TRUJILLO,25
GPR_GRUPO_2_RESUMEN_LIMA_TRUJILLO_V2,26
GPR_GRUPO_2_RESUMEN_V2,26
GPR_GRUPO_2_v2,68
GPR_GRUPO_3_BU_NEW,4
GPR_GRUPO_3_RESUMEN,25
GPR_GRUPO_3_RESUMEN_LIMA_TRUJILLO,25
GPR_GRUPO_3_RESUMEN_LIMA_TRUJILLO_V2,26
GPR_GRUPO_3_RESUMEN_V2,26
GPR_GRUPO_3_V2,68
GPR_INDICADORES_20251014,28
GPR_INDICADORES_202612,27
GPR_INDICADORES_PRONOSTICO_KIPU,8
GPR_INFOMART_INSERTAR_CASOS_19AGOST,81
GPR_INTERACCIONES_TMP,144
GPR_IP_V1_ACCESO,19
GPR_IP_V1_CE_ACCESO_v2,20
GPR_IP_V1_VISTA_ACCESO,22
GPR_IP_V1_VISTA_CE_ACCESO_v2,23
GPR_LOGSIEM_Archivos,8
GPR_LOGSIEM_Archivos_cargar,8
GPR_LOGSIEM_Archivos_cargar_v2,8
GPR_LYT_CONTACT_CENTER_ACCESADAS_20260126,222
GPR_LYT_DESCUENTOS_MOVILES_TOTAL,16
GPR_LYT_DESCUENTOS_MOVILES_TOTAL_RESUMEN,15
GPR_LYT_DESCUENTOS_MOVILES_TOTAL_RESUMEN_NUEVO_20250624,15
GPR_LYT_DESCUENTOS_MOVILES_TOTAL_backup_20250702,16
GPR_LYT_INTERACCIONES_2025_2026,145
GPR_LYT_INTERACCIONES_20260129,144
GPR_LYT_TIPIFICACIONES_MES,97
GPR_LYT_TIPIFICACIONES_MES_SEGMENTACION,14
GPR_LYT_TIPIFICACIONES_MES_TMP_V2,79
GPR_MPH_ENCUESTAS_ACUMULADO_CALL,65
GPR_Masivas_vs_planta,33
GPR_PERIODOS,4
GPR_Playas_Canales,165
GPR_Playas_Canales_CCEE,144
GPR_Playas_Canales_ccee_session,114
GPR_Playas_Canales_ccee_session__________,114
GPR_Playas_Canales_voz_accesadas,199
GPR_Playas_Canales_voz_accesadas_____,199
GPR_RECLAMOS_AGOSTO,158
GPR_RECLAMOS_FIJA_SEPTIEMBRE,164
GPR_RECLAMOS_MOVIL_SEPTIEMBRE,158
GPR_RECLAMOS_SAR_TC_TMP,8
GPR_RECLAMOS_SEPTIEMBRE,158
GPR_REPORTE_SKYLINE_ACCESADAS_2024_2025_FINAL,16
GPR_RESUMEN_PLANTAS_COMPONENTES,18
GPR_RESUMEN_PLANTAS_COMPONENTES_MOVIL,18
GPR_RESUMEN_Q_RECLAMOS,4
GPR_RESUMEN_Q_RECLAMOS_J,4
GPR_RESUMEN_TIPIFICACIONES_MOTIVOS,13
GPR_RESUMEN_TIPIFICACIONES_MOTIVOS____,12
