database,table,columns
IVR_ADAPTATIVO,BASE_ACUMULADA_tivr_cobranzas_V2,2
IVR_ADAPTATIVO,BASE_ANTERIOR_MTP_TECNICO,10
IVR_ADAPTATIVO,BASE_AURA_PORT_OUT_HIST,3
IVR_ADAPTATIVO,BASE_AURA_PORT_OUT_ULT,2
IVR_ADAPTATIVO,BASE_BLOQUEOS_Recargas_30_dias,5
IVR_ADAPTATIVO,BASE_BLOQUEOS_Recencia_Recargas,5
IVR_ADAPTATIVO,BASE_CALL_FIJA_TEMP_CLAQUETA,9
IVR_ADAPTATIVO,BASE_CALL_FIJA_TEMP_SMS,9
IVR_ADAPTATIVO,BASE_CALL_MOVIL_TEMP,6
IVR_ADAPTATIVO,BASE_ENRUTAMIENTO_ADAPTATIVO_MIGRA_X_AVERIA,3
IVR_ADAPTATIVO,BASE_EXCEL_CR_ESTRANGULAMIENTO,7
IVR_ADAPTATIVO,BASE_EXCEL_CR_ESTRANGULAMIENTO_CCEE,7
IVR_ADAPTATIVO,BASE_FACTURAS_PRIMER_GRUPO_AMDOCS_CICLO_0107,5
IVR_ADAPTATIVO,BASE_FIJA_SEGMENTACION,6
IVR_ADAPTATIVO,BASE_IMPACTO_FACO,2
IVR_ADAPTATIVO,BASE_INCIDENCIA_COBRANZA_FIJA,1
IVR_ADAPTATIVO,BASE_INICIAL_TRAMITADORES,5
IVR_ADAPTATIVO,BASE_IVR_ADAPTATIVO,10
IVR_ADAPTATIVO,BASE_IVR_LISTA_BLANCA,2
IVR_ADAPTATIVO,BASE_MIGRA_FIBRA_20230309,5
IVR_ADAPTATIVO,BASE_MOVIL_SEGMENTACION,6
IVR_ADAPTATIVO,BASE_MT_PILOTO,2
IVR_ADAPTATIVO,BASE_OSIPTEL_20230112,3
IVR_ADAPTATIVO,BASE_PILOTO_CROSS_202110,1
IVR_ADAPTATIVO,BASE_PRIORIDAD_PLATAFORMA,1
IVR_ADAPTATIVO,BASE_UNIFICADA_EXCLUIDOS,29
IVR_ADAPTATIVO,BASE_USSD,1
IVR_ADAPTATIVO,BASE_VICIO_MOVIL,1
IVR_ADAPTATIVO,BASE_tivr_cobranzas,3
IVR_ADAPTATIVO,BBDD_ClientesPotenciales_20230324,15
IVR_ADAPTATIVO,BD_ALEATORIO_MT_POTENCIAL,2
IVR_ADAPTATIVO,BD_CAEQBUYBACK_202312,13
IVR_ADAPTATIVO,BD_CASUISTICAS_RO3,18
IVR_ADAPTATIVO,BD_CASUISTICAS_RO3_INICIAL,18
IVR_ADAPTATIVO,BD_WhatsApp_2020,54
IVR_ADAPTATIVO,BLOQUEOS_BASE_Recargas_30_dias,5
IVR_ADAPTATIVO,BORRAR_T_ADAP_BASE,27
IVR_ADAPTATIVO,BaseRO1_Incidencia_decosTV_datafinal04012022,28
IVR_ADAPTATIVO,BaseSimulacion_TransferenciaBlindaje_Movil_20220202,4
IVR_ADAPTATIVO,Base_0_3Mbps_Traf_Ago22,3
IVR_ADAPTATIVO,Base_Claquetas_naked_ro02,3
IVR_ADAPTATIVO,Base_MT_quebrados_Final_20230831,36
IVR_ADAPTATIVO,Base_Marcar_degradado_fibra_20230420,13
IVR_ADAPTATIVO,Base_PortalCautivo_vcto0909_2309,4
IVR_ADAPTATIVO,Base_PortalCautivo_vcto0909_3009,5
IVR_ADAPTATIVO,Base_Prepago_ULT_30_DIAS_MENOR_5_SOLES_CCEE,1
IVR_ADAPTATIVO,Base_a_Cargar_Prepago_Diciembre,1
IVR_ADAPTATIVO,Base_a_Cargar_Prepago_Noviembre,1
IVR_ADAPTATIVO,Base_a_Cargar_Prepago_Octubre,1
IVR_ADAPTATIVO,Base_piloto_Migra_acumulado,3
IVR_ADAPTATIVO,Base_retenidos_dscto_ajuste_argumentario,12
IVR_ADAPTATIVO,Base_validacion_diaria_renteseg_012024,4
IVR_ADAPTATIVO,Base_validacion_diaria_renteseg_022024,4
IVR_ADAPTATIVO,Base_validacion_diaria_renteseg_112023,4
IVR_ADAPTATIVO,CABINA_actualizada_030522_2,7
IVR_ADAPTATIVO,CAMP_LISTA_FIJA_202101,6
IVR_ADAPTATIVO,CAMP_LISTA_FIJA_202102,7
IVR_ADAPTATIVO,CAMP_LISTA_FIJA_202102_ALEATORIA_20_PC,1
IVR_ADAPTATIVO,CAMP_LISTA_FIJA_NEW,6
IVR_ADAPTATIVO,CAMP_LISTA_FIJA_ULT,3
IVR_ADAPTATIVO,CAMP_LISTA_MOVIL_202101,6
IVR_ADAPTATIVO,CAMP_LISTA_MOVIL_202102,7
IVR_ADAPTATIVO,CAMP_LISTA_MOVIL_202102_40,1
IVR_ADAPTATIVO,CAMP_LISTA_MOVIL_202102_ALEATORIA_ENTRE_2,1
IVR_ADAPTATIVO,CAMP_LISTA_MOVIL_NEW,6
IVR_ADAPTATIVO,CAMP_LISTA_MOVIL_ULT,3
IVR_ADAPTATIVO,CATV_CORTADOS_09_11,7
IVR_ADAPTATIVO,CATV_CORTADOS_24_11,7
IVR_ADAPTATIVO,CDR_20220630101610_0950_0955,66
IVR_ADAPTATIVO,CDR_20240917,69
IVR_ADAPTATIVO,CDR_CALL_ID_202006,1
IVR_ADAPTATIVO,CDR_VALIDAR_EN_LINEA,66
IVR_ADAPTATIVO,CMS_Gray_List_20220704,7
IVR_ADAPTATIVO,COLOCAR_TELEFONO_SEGMENTO,3
IVR_ADAPTATIVO,CORTES_ADSL_0311,4
IVR_ADAPTATIVO,CX_FIJA_AMDOCS_carga_bloqueo,3
IVR_ADAPTATIVO,Clientes_a_migrar_a_Fibra,5
IVR_ADAPTATIVO,Completa_BA_20230222,1
IVR_ADAPTATIVO,Comunicacion_TV_20240509,42
IVR_ADAPTATIVO,DEGRADADOS_FIBRA_20230428,1
IVR_ADAPTATIVO,DEGRADADOS_FIBRA_20230519,1
IVR_ADAPTATIVO,DEGRADADOS_FIBRA_20230626,1
IVR_ADAPTATIVO,DEGRADADOS_FIBRA_20230724,1
IVR_ADAPTATIVO,DEGRADADOS_FIBRA_20230817,1
IVR_ADAPTATIVO,DEVOLUCION_20200905,1
IVR_ADAPTATIVO,DEVOLUCION_UPFRONT_TELEFONO_DNI,2
IVR_ADAPTATIVO,DNIS_NUEVA_SEGMENTACION_202009,3
IVR_ADAPTATIVO,DWH_LISTA_MIGRACION_FIJA_20211228,22
IVR_ADAPTATIVO,Desbloqueo_cobranzas_20210204,1
IVR_ADAPTATIVO,ETQ_CONTRATO_CLASICO,1
IVR_ADAPTATIVO,ETQ_CONTRATO_PLATA,1
IVR_ADAPTATIVO,EXCLUIR_ADSL_con_FIBRA,1
IVR_ADAPTATIVO,Estructura_LN,5
IVR_ADAPTATIVO,FA_COMUNICACION_DEGRADACION_FIJA,1
IVR_ADAPTATIVO,FA_COMUNICACION_DEGRADACION_MOVIL,1
IVR_ADAPTATIVO,FA_NO_BORRAR_ADAPTATIVO_Base_FFTH_NO_MT,10
IVR_ADAPTATIVO,FIJA_18012020_MAIL_DANA,39
IVR_ADAPTATIVO,FIJA_202212,6
IVR_ADAPTATIVO,FIJA_202305,4
IVR_ADAPTATIVO,FIJA_202305_,6
IVR_ADAPTATIVO,FIJA_COMPLETA_TV_20230622,1
IVR_ADAPTATIVO,FIJA_COMPLETA_TV_AV_20230622,1
IVR_ADAPTATIVO,FIJA_REITERADORES,1
IVR_ADAPTATIVO,GL_ATIS_RO3.1_27JUL,3
IVR_ADAPTATIVO,GL_CMS_RO3.1_25JUL,5
IVR_ADAPTATIVO,GL_MONO_03_06_22,9
IVR_ADAPTATIVO,GUARDAR_BASE_TRAMITADORES,5
IVR_ADAPTATIVO,HEAVY_USERS_20200923,1
IVR_ADAPTATIVO,ID_CASO_ENCUESTAS,1
IVR_ADAPTATIVO,INC_PORT_20220317,1
IVR_ADAPTATIVO,INTRIGA_IVRIN_FTTH_2MESES_20230321,3
IVR_ADAPTATIVO,INTRIGA_IVRIN_FTTH_6MESES_20230321,3
IVR_ADAPTATIVO,INTRIGA_IVRIN_HFC_2MESES_20230321,3
IVR_ADAPTATIVO,INTRIGA_IVRIN_HFC_6MESES_20230321,3
IVR_ADAPTATIVO,Iquitos_Fija,1
IVR_ADAPTATIVO,Iquitos_Movil,1
IVR_ADAPTATIVO,JC_iNCREMENTO_PRECIO_20220901,9
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_20240529,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_20240902,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_20240903,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_20240904,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_20240905,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_20240906,1
IVR_ADAPTATIVO,JOURNEY_REITERADAS_CRITICO_2024_05_29,1
IVR_ADAPTATIVO,LINEAS_SEM_40,2
IVR_ADAPTATIVO,LINEAS_SEM_42,2
IVR_ADAPTATIVO,LINEAS_SEM_43,2
IVR_ADAPTATIVO,LINEAS_SEM_45,2
IVR_ADAPTATIVO,LINEAS_SEM_46,2
IVR_ADAPTATIVO,LINEAS_SEM_47,2
IVR_ADAPTATIVO,Linea_HU_4K_20230928,1
IVR_ADAPTATIVO,ListaVip_Tenencia_20220310,22
IVR_ADAPTATIVO,ListaVip_al_20220321,12
IVR_ADAPTATIVO,Lista_VIP_20220318,12
IVR_ADAPTATIVO,Llamadas_agencias_20220318,13
IVR_ADAPTATIVO,Llamadas_agencias_20220318_v1,12
IVR_ADAPTATIVO,Llamadas_agencias_20220318_v2,14
IVR_ADAPTATIVO,Llamadas_agencias_20220318_v3,14
IVR_ADAPTATIVO,MIGRA_NOKIA_20221029,10
IVR_ADAPTATIVO,MOVIL_202008,4
IVR_ADAPTATIVO,MOVIL_REITERADORES,1
IVR_ADAPTATIVO,MTA_Bitacora_20220718,26
IVR_ADAPTATIVO,MTA_Bitacora_20220823,32
IVR_ADAPTATIVO,MT_CORTADOS_1711,1
IVR_ADAPTATIVO,MT_bloqueo_20220307,2
IVR_ADAPTATIVO,Migra_Consolidado_20221025,2
IVR_ADAPTATIVO,Migra_Consolidado_20230222,2
IVR_ADAPTATIVO,Migra_Consolidado_20230308,9
IVR_ADAPTATIVO,Migra_Consolidado_20230331,2
IVR_ADAPTATIVO,Migra_Consolidado_20230705,2
IVR_ADAPTATIVO,Migra_Consolidado_20230718,2
IVR_ADAPTATIVO,Migra_Consolidado_20230726,2
IVR_ADAPTATIVO,Migra_Consolidado_20230809,2
IVR_ADAPTATIVO,Migra_Consolidado_20240813,2
IVR_ADAPTATIVO,Migra_TV_TV_20220104,27
IVR_ADAPTATIVO,Migración_tecnologia_ADSL_20230308,8
IVR_ADAPTATIVO,Migración_tecnologia_Fibra_20230307,20
IVR_ADAPTATIVO,Migración_tecnologia_Fibra_20230307_ok,20
IVR_ADAPTATIVO,MigraxAveria_20240325,2
IVR_ADAPTATIVO,MigraxAveria_Enrutamiento_20240320,3
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Base_MigraxAveria,1
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Heavy_Users,1
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Planta_MT_Diaria,8
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Planta_activa_MT,4
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Planta_con_pedidos_MT,5
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Prioridad_Fija,6
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Prioridad_Movil,6
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Recargas_30_dias,3
IVR_ADAPTATIVO,NO_BORRAR_ADAPTATIVO_Recencia_Recargas,4
IVR_ADAPTATIVO,NO_BORRAR_BASE_FILTRAR_TRAMITADORES_ADHOC,1
IVR_ADAPTATIVO,NO_BORRAR_INFO_LOGUEO,11
IVR_ADAPTATIVO,NO_BORRAR_TRAMITADORES,1
IVR_ADAPTATIVO,NO_BORRAR_TRAMITADORES_BASE_RETENCIONES_167,1
IVR_ADAPTATIVO,NO_BORRAR_TRAMITADORES_BASE_RETENCIONES_167_BACKUP,1
IVR_ADAPTATIVO,NO_BORRAR_TRAMITADORES_VISOR_BI_RETENCIONES,4
IVR_ADAPTATIVO,NO_BORRAR_archivo_loginout,6
IVR_ADAPTATIVO,NO_BORRAR_lineas_tramitadores_a_retirar,5
IVR_ADAPTATIVO,NO_BORRAR_piloto_capta_fija_mt,1
IVR_ADAPTATIVO,NO_BORRAR_piloto_capta_movil_mt,1
IVR_ADAPTATIVO,NO_BORRAR_tramitadores_a_retirar,1
IVR_ADAPTATIVO,NUEVA_SEGMENTACION_202307,5
IVR_ADAPTATIVO,NUEVA_SEGMENTACION_202308,5
IVR_ADAPTATIVO,PAGOS_FICTICIOS_CAMP_20_SOLES,17
IVR_ADAPTATIVO,PERFIL_TRANSFERENCIA_20250507,5
IVR_ADAPTATIVO,PILOTO_RENTESEG_20K_20231130,2
IVR_ADAPTATIVO,PILOTO_RENTESEG_50K_20231206,1
IVR_ADAPTATIVO,PLANTA_FIJA_B2B,8
IVR_ADAPTATIVO,PLANTA_MT_1,1
IVR_ADAPTATIVO,PLANTA_MT_20230816,7
IVR_ADAPTATIVO,PLANTA_PRIORIDAD_202405,6
IVR_ADAPTATIVO,PLANTA_RICHI_FACT,6
IVR_ADAPTATIVO,PORTADOS_CLARO_20210813,1
IVR_ADAPTATIVO,Pedido_Graylist_Comunicacion_20220610,45
IVR_ADAPTATIVO,Planta_CMS,6
IVR_ADAPTATIVO,Planta_HFC_202202,17
IVR_ADAPTATIVO,Planta_MT_Ago24,5
IVR_ADAPTATIVO,Planta_MT_MargenAlto_FTTH_120824,12
IVR_ADAPTATIVO,Planta_MT_MargenAlto_FTTH_120824_V2,13
IVR_ADAPTATIVO,Potencial_DIVICAUS_MxA_20231005,7
IVR_ADAPTATIVO,Q_canales_MT_movil_10k,17
IVR_ADAPTATIVO,RA_DET_PLANTA_POSTPAGO_FACT,12
IVR_ADAPTATIVO,RA_DET_PLANTA_POSTPAGO_FACT_SEG,13
IVR_ADAPTATIVO,RA_DET_PLANTA_POSTPAGO_FACT_SEG_2,15
IVR_ADAPTATIVO,RA_LLAM_ENT_CC_ULTIMO_MES,9
IVR_ADAPTATIVO,RA_NO_RECARGADORES_30_120_DIAS,7
IVR_ADAPTATIVO,RA_NO_RECARGADORES_30_120_DIAS_ANTERIOR,4
IVR_ADAPTATIVO,RA_PLANTA_PREPAGO_RECARGADORA_PROM3M,10
IVR_ADAPTATIVO,RA_PLANTA_PREPAGO_RECARGADORA_PROM3M_SEG,10
IVR_ADAPTATIVO,RA_PLANTA_PREPAGO_RECARGADORA_ULT3M,5
IVR_ADAPTATIVO,RA_REITERADAS_FIJA_MAS_DE_2_ULT24HORAS,2
IVR_ADAPTATIVO,RA_REITERADAS_MAS_DE_2_ULT24HORAS,2
IVR_ADAPTATIVO,RA_TELEF_UNICOS_LOGIN_APP_MIMOV,3
IVR_ADAPTATIVO,RA_TEL_POSTPAGO_CLUSTERS,4
IVR_ADAPTATIVO,RA_TEL_PREPAGO_CLUSTERS,4
IVR_ADAPTATIVO,RA_TEL_PREPAGO_CLUSTERS_20_25,1
IVR_ADAPTATIVO,RA_TEL_PREPAGO_CLUSTERS_25_30,1
IVR_ADAPTATIVO,RA_TMP_REITERADAS_FIJA_MAS_DE_2_ULT24HORAS,2
IVR_ADAPTATIVO,RA_TMP_REITERADAS_MAS_DE_2_ULT24HORAS,2
IVR_ADAPTATIVO,RENTESEG_20231213,1
IVR_ADAPTATIVO,RG_BASE_PREPAGO_RECARGADOR_00_15,1
IVR_ADAPTATIVO,RG_BASE_REITERADAS_FIJA_MAYOR3,1
IVR_ADAPTATIVO,RG_MOVIL_AUMENTA_VELOCIDAD,1
IVR_ADAPTATIVO,RG_REITERADAS_2_ULT24HORAS,2
IVR_ADAPTATIVO,RG_REITERADOS_CRONICOS,1
IVR_ADAPTATIVO,RG_TABLA_ENRUTAMIENTO_ALTAS_MIGRADOS,1
IVR_ADAPTATIVO,RG_TABLA_ENRUTAMIENTO_TECNICA,1
IVR_ADAPTATIVO,ROLL_OUT_0_20210825_NO_CONSIDERAR,8
IVR_ADAPTATIVO,RO_0_20210630,2
IVR_ADAPTATIVO,RO_0_20210713,2
IVR_ADAPTATIVO,RO_0_20210727,3
IVR_ADAPTATIVO,RTD_Planta_Pangea_20240425,9
IVR_ADAPTATIVO,RTD_Planta_Pangea_20240801,9
IVR_ADAPTATIVO,Reclamos_080523vf,11
IVR_ADAPTATIVO,Repetidor_20210713,2
IVR_ADAPTATIVO,Reporte_Direccion_Instalacion_GL_PRE,8
IVR_ADAPTATIVO,Reporte_Direccion_Instalacion_GL_PRE_EXCEL,9
IVR_ADAPTATIVO,Reporte_Direccion_Instalacion_WL_20220731,8
IVR_ADAPTATIVO,Reporte_Direccion_Instalacion_WL_RO2_20220227,8
IVR_ADAPTATIVO,Reporte_Direccion_Instalacion_WL_V2,11
IVR_ADAPTATIVO,SUSPENSION_ADSL_0110,1
IVR_ADAPTATIVO,T3,1
IVR_ADAPTATIVO,T4,1
IVR_ADAPTATIVO,TECNICA_CROSS_potencial_202202,5
IVR_ADAPTATIVO,TEMP_BASE_ACTUAL,1
IVR_ADAPTATIVO,TEMP_CESAR_1,6
IVR_ADAPTATIVO,TEMP_EXPORT_DEGRA_OM,2
IVR_ADAPTATIVO,TEMP_SMS_PORTA,2
IVR_ADAPTATIVO,TEMP_VALIDAR,13
IVR_ADAPTATIVO,TMP_ATENDIDAS_CESAR,12
IVR_ADAPTATIVO,TMP_CLUSTERS_IVR_ADAPTATIVO,5
IVR_ADAPTATIVO,TRAMITADORES,1
IVR_ADAPTATIVO,TRAMITADORES_20221003,1
IVR_ADAPTATIVO,TRAMITADORES_anterior,1
IVR_ADAPTATIVO,TRAMITADOR_JULIO2019_1,1
IVR_ADAPTATIVO,TROBAS_SATURADAS_202007,2
IVR_ADAPTATIVO,TROBAS_SATURADAS_202007_,6
IVR_ADAPTATIVO,TROBAS_SATURADAS_202007_ANT_V2,6
IVR_ADAPTATIVO,TROBAS_SATURADAS_202007_SEM34,6
IVR_ADAPTATIVO,TROBAS_SATU_PORC,2
IVR_ADAPTATIVO,TROBAS_SATU_PORC_,2
IVR_ADAPTATIVO,TROBAS_SATU_PORC_ANT_V2,2
IVR_ADAPTATIVO,TROBAS_SATU_PORC_SEM34,2
IVR_ADAPTATIVO,TROBA_SATU_202008,6
IVR_ADAPTATIVO,TROBA_SEM_40,3
IVR_ADAPTATIVO,TROBA_SEM_42,3
IVR_ADAPTATIVO,TROBA_SEM_43,3
IVR_ADAPTATIVO,TROBA_SEM_45,3
IVR_ADAPTATIVO,TROBA_SEM_46,3
IVR_ADAPTATIVO,TROBA_SEM_47,3
IVR_ADAPTATIVO,T_ADAP_BASE,14
IVR_ADAPTATIVO,T_ADAP_BASE_V2,26
IVR_ADAPTATIVO,T_ADAP_BASE_V3,17
IVR_ADAPTATIVO,T_ADAP_BASE_V4,16
IVR_ADAPTATIVO,T_ADAP_CDU_FCR,3
IVR_ADAPTATIVO,T_ADAP_STATUS,9
IVR_ADAPTATIVO,T_ADAP_TIPO,9
IVR_ADAPTATIVO,T_BASE,1
IVR_ADAPTATIVO,T_BASEBONO_MTSA_,15
IVR_ADAPTATIVO,T_BASES_COMUNICACION_DEGRADACION,3
IVR_ADAPTATIVO,T_BASE_2,2
IVR_ADAPTATIVO,T_BASE_50_MT_AURA,1
IVR_ADAPTATIVO,T_BASE_ANALGESICO,2
IVR_ADAPTATIVO,T_BASE_AUTOMATISMOS_AURA,8
IVR_ADAPTATIVO,T_BASE_CLIENTES_ALTAS_NUEVAS_MIGRADOS_1ERMES_PREP_AURA,6
IVR_ADAPTATIVO,T_BASE_CLIENTES_ALTAS_NUEVAS_MIGRADOS_AURA,6
IVR_ADAPTATIVO,T_BASE_CLIENTES_PRESUNTOS_TRAMITADORES,13
IVR_ADAPTATIVO,T_BASE_CLIENTES_REIT_TEC_FIJA,4
IVR_ADAPTATIVO,T_BASE_CLIENTES_REIT_TEC_MOVIL,4
IVR_ADAPTATIVO,T_BASE_COMUNICACION_COBRANZAS,3
IVR_ADAPTATIVO,T_BASE_PILOTO_ALTAS_TACNA,3
IVR_ADAPTATIVO,T_BASE_RECENCIA_CCEE_MARIEL,1
IVR_ADAPTATIVO,T_BASE_REITERADORES_TRATAMIENTO,7
IVR_ADAPTATIVO,T_BASE_SMS_ENVIO_IP_2021_MOVIL,9
IVR_ADAPTATIVO,T_BASE_SMS_ENVIO_IP_2021_MT,12
IVR_ADAPTATIVO,T_CARPETA_TEMP,2
IVR_ADAPTATIVO,T_CATV_CORTADOS_09_11,6
IVR_ADAPTATIVO,T_DETALLE_ONEMARKETER_TEMP_DAILY,28
IVR_ADAPTATIVO,T_DIM_BASE_CONVERGENTE,8
IVR_ADAPTATIVO,T_DIM_BASE_MTP_x_CLIENTE,10
IVR_ADAPTATIVO,T_DIM_BASE_MTP_x_CLIENTE2,10
IVR_ADAPTATIVO,T_DIM_BASE_MTP_x_CLIENTE3,10
IVR_ADAPTATIVO,T_DIM_BASE_MTP_x_CLIENTE_ADAPTATIVO,11
IVR_ADAPTATIVO,T_DIM_LOG_IVR_ADAPTATIVO,3
IVR_ADAPTATIVO,T_ENCUESTAS_LOCALIDAD_CLUSTER,3
IVR_ADAPTATIVO,T_ENVIO_SMS_202103,3
IVR_ADAPTATIVO,T_EXCEL_IP_MOVIL_2021,14
IVR_ADAPTATIVO,T_EXCEL_IP_MOVIL_2021_CCEE,13
IVR_ADAPTATIVO,T_EXPORTADO_CLIENTES_LN,2
IVR_ADAPTATIVO,T_EXPORTAR_ADAPTATIVO_CCEE,2
IVR_ADAPTATIVO,T_EXPORTAR_ADAPTATIVO_FIJA,2
IVR_ADAPTATIVO,T_EXPORTAR_ADAPTATIVO_MOVIL,2
IVR_ADAPTATIVO,T_EXPORTAR_ADAPTATIVO_MT,2
IVR_ADAPTATIVO,T_EXPORTAR_MIGRACION_FIBRA_FIJA,2
IVR_ADAPTATIVO,T_GRAYLIST_RESD_ATIS_20221102_BASE_RO2,8
IVR_ADAPTATIVO,T_Grupos_CDU_1,2
IVR_ADAPTATIVO,T_Grupos_CDU_2,2
IVR_ADAPTATIVO,T_IMEI_20200227,1
IVR_ADAPTATIVO,T_INFO_PREVISION_MES_PRONOSTICO,3
IVR_ADAPTATIVO,T_INFO_PREVISION_MES_PRONOSTICO_JAVI,4
IVR_ADAPTATIVO,T_INFO_PREVISION_X_DIA_X_GRUPO_PLATAFORMA,14
IVR_ADAPTATIVO,T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP,14
IVR_ADAPTATIVO,T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP_DETALLE,20
IVR_ADAPTATIVO,T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP_JAVI,14
IVR_ADAPTATIVO,T_INFO_PREVISION_X_INTERVALOS,12
IVR_ADAPTATIVO,T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP,11
IVR_ADAPTATIVO,T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP_DETALLE,21
IVR_ADAPTATIVO,T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP_DETALLE_2,17
IVR_ADAPTATIVO,T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP_JAVI,15
IVR_ADAPTATIVO,T_INTERVALO_HORARIO,2
IVR_ADAPTATIVO,T_IP_INSERT,7
IVR_ADAPTATIVO,T_IP_INSERT_CHAMO,8
IVR_ADAPTATIVO,T_LOG,4
IVR_ADAPTATIVO,T_LOG_BASE_DEGRA,4
IVR_ADAPTATIVO,T_LOG_BASE_NPS_AVISO_CORTE_2,4
IVR_ADAPTATIVO,T_LOG_LINEAS_DEGRA,2
IVR_ADAPTATIVO,T_LOG_MENSAJERIA_COBRANZA_ACCESADAS,12
IVR_ADAPTATIVO,T_LOG_MENSAJERIA_COBRANZA_BASE,2
IVR_ADAPTATIVO,T_LOG_MENSAJERIA_COBRANZA_ENTRANTES,14
IVR_ADAPTATIVO,T_LOG_MENSAJERIA_COBRANZA_ID,9
IVR_ADAPTATIVO,T_LOG_PROCESO_CARGA_IVR_ADAPTATIVO,6
IVR_ADAPTATIVO,T_Masificacion1MB_572K,1
IVR_ADAPTATIVO,T_Mensaje_1_20210916,1
IVR_ADAPTATIVO,T_PAGOS_FICTICIOS_20220222,2
IVR_ADAPTATIVO,T_PLANTA_FIJA_TOTAL_IncPrecio_202201,7
IVR_ADAPTATIVO,T_PLANTA_RENTA_202201,7
IVR_ADAPTATIVO,T_PLANTA_RENTA_202201_COMERCIAL,9
IVR_ADAPTATIVO,T_PRUEBA_PLANTA_POSTPAGO_EDAD,1
IVR_ADAPTATIVO,T_RESTO_ENTRANTES_ADAPTATIVO_ULT,1
IVR_ADAPTATIVO,T_RESTO_ENTRANTES_ADAPTATIVO_ULT_TODAY,1
IVR_ADAPTATIVO,T_RESUMEN_FUNNEL_CCEE_DIA,9
IVR_ADAPTATIVO,T_SMS_20211026,3
IVR_ADAPTATIVO,T_SMS_SMS,1
IVR_ADAPTATIVO,T_TELEFONO,1
IVR_ADAPTATIVO,T_TELEFONOS_NO_BLOQUEO,1
IVR_ADAPTATIVO,T_TEMP_BASES_DEGRA,4
IVR_ADAPTATIVO,T_TEMP_EXP_MAX,2
IVR_ADAPTATIVO,T_TEMP_RESUMEN_ADAP,3
IVR_ADAPTATIVO,T_UMBRALES,7
IVR_ADAPTATIVO,T_UMBRALES_PLATAFORMA_PPP,7
IVR_ADAPTATIVO,T_VAL,1
IVR_ADAPTATIVO,T_VALIDAR,2
IVR_ADAPTATIVO,T_validar_cdu_202106,3
IVR_ADAPTATIVO,Tethering_20230927,1
IVR_ADAPTATIVO,Trobas_Saturadas_noviembre,1
IVR_ADAPTATIVO,UP_SEM_34,2
IVR_ADAPTATIVO,VALIDAR_RP_ADAP_20221019,1
IVR_ADAPTATIVO,Z_TEMP_NO_RECARGADORES_30_120_DIAS,4
IVR_ADAPTATIVO,agentes_cross_202305,2
IVR_ADAPTATIVO,agentes_cross_ranking_202305,10
IVR_ADAPTATIVO,apagado_3g_base_total,2
IVR_ADAPTATIVO,asistencia_11102023_BI,3
IVR_ADAPTATIVO,averia_20220314,7
IVR_ADAPTATIVO,baja_shaper_20230417,3
IVR_ADAPTATIVO,base,1
IVR_ADAPTATIVO,base_10k_piloto_comunicacion,6
IVR_ADAPTATIVO,base_MT_quebrado_20230828,36
IVR_ADAPTATIVO,base_Migracion_FTTH_No_Navega_V2,1
IVR_ADAPTATIVO,base_Reclamos_movil_6k_20230508,2
IVR_ADAPTATIVO,base_Reclamos_movil_8k_20230508,1
IVR_ADAPTATIVO,base_migra_20230719,7
IVR_ADAPTATIVO,base_migracion_ftth_no_navega,1
IVR_ADAPTATIVO,base_piloto_MxA_20231011,16
IVR_ADAPTATIVO,base_porta_fija_400K,1
IVR_ADAPTATIVO,base_tramitadores_enviador_202205,2
IVR_ADAPTATIVO,base_trobas_piloto_solucion_20210902,1
IVR_ADAPTATIVO,base_ventas_portabilidad_20220302,34
IVR_ADAPTATIVO,bd_upsell_capl_202301,1
IVR_ADAPTATIVO,bloqueo_envio_sms_2021,2
IVR_ADAPTATIVO,clientesEnPuertoSaturado,10
IVR_ADAPTATIVO,clientes_ftth_olts_saturadas,10
IVR_ADAPTATIVO,cmts_santarosa_20220209,3
