table,columns
RA_TEL_POSTPAGO_CLUSTERS,4
RA_TEL_PREPAGO_CLUSTERS,4
RA_TEL_PREPAGO_CLUSTERS_20_25,1
RA_TEL_PREPAGO_CLUSTERS_25_30,1
RA_TMP_REITERADAS_FIJA_MAS_DE_2_ULT24HORAS,2
RA_TMP_REITERADAS_MAS_DE_2_ULT24HORAS,2
RENTESEG_20231213,1
RG_BASE_PREPAGO_RECARGADOR_00_15,1
RG_BASE_REITERADAS_FIJA_MAYOR3,1
RG_MOVIL_AUMENTA_VELOCIDAD,1
RG_REITERADAS_2_ULT24HORAS,2
RG_REITERADOS_CRONICOS,1
RG_TABLA_ENRUTAMIENTO_ALTAS_MIGRADOS,1
RG_TABLA_ENRUTAMIENTO_TECNICA,1
ROLL_OUT_0_20210825_NO_CONSIDERAR,8
RO_0_20210630,2
RO_0_20210713,2
RO_0_20210727,3
RTD_Planta_Pangea_20240425,9
RTD_Planta_Pangea_20240801,9
Reclamos_080523vf,11
Repetidor_20210713,2
Reporte_Direccion_Instalacion_GL_PRE,8
Reporte_Direccion_Instalacion_GL_PRE_EXCEL,9
Reporte_Direccion_Instalacion_WL_20220731,8
Reporte_Direccion_Instalacion_WL_RO2_20220227,8
Reporte_Direccion_Instalacion_WL_V2,11
SUSPENSION_ADSL_0110,1
T3,1
T4,1
TECNICA_CROSS_potencial_202202,5
TEMP_BASE_ACTUAL,1
TEMP_CESAR_1,6
TEMP_EXPORT_DEGRA_OM,2
TEMP_SMS_PORTA,2
TEMP_VALIDAR,13
TMP_ATENDIDAS_CESAR,12
TMP_CLUSTERS_IVR_ADAPTATIVO,5
TRAMITADORES,1
TRAMITADORES_20221003,1
TRAMITADORES_anterior,1
TRAMITADOR_JULIO2019_1,1
TROBAS_SATURADAS_202007,2
TROBAS_SATURADAS_202007_,6
TROBAS_SATURADAS_202007_ANT_V2,6
TROBAS_SATURADAS_202007_SEM34,6
TROBAS_SATU_PORC,2
TROBAS_SATU_PORC_,2
TROBAS_SATU_PORC_ANT_V2,2
TROBAS_SATU_PORC_SEM34,2
TROBA_SATU_202008,6
TROBA_SEM_40,3
TROBA_SEM_42,3
TROBA_SEM_43,3
TROBA_SEM_45,3
TROBA_SEM_46,3
TROBA_SEM_47,3
T_ADAP_BASE,14
T_ADAP_BASE_V2,26
T_ADAP_BASE_V3,17
T_ADAP_BASE_V4,16
T_ADAP_CDU_FCR,3
T_ADAP_STATUS,9
T_ADAP_TIPO,9
T_BASE,1
T_BASEBONO_MTSA_,15
T_BASES_COMUNICACION_DEGRADACION,3
T_BASE_2,2
T_BASE_50_MT_AURA,1
T_BASE_ANALGESICO,2
T_BASE_AUTOMATISMOS_AURA,8
T_BASE_CLIENTES_ALTAS_NUEVAS_MIGRADOS_1ERMES_PREP_AURA,6
T_BASE_CLIENTES_ALTAS_NUEVAS_MIGRADOS_AURA,6
T_BASE_CLIENTES_PRESUNTOS_TRAMITADORES,13
T_BASE_CLIENTES_REIT_TEC_FIJA,4
T_BASE_CLIENTES_REIT_TEC_MOVIL,4
T_BASE_COMUNICACION_COBRANZAS,3
T_BASE_PILOTO_ALTAS_TACNA,3
T_BASE_RECENCIA_CCEE_MARIEL,1
T_BASE_REITERADORES_TRATAMIENTO,7
T_BASE_SMS_ENVIO_IP_2021_MOVIL,9
T_BASE_SMS_ENVIO_IP_2021_MT,12
T_CARPETA_TEMP,2
T_CATV_CORTADOS_09_11,6
T_DETALLE_ONEMARKETER_TEMP_DAILY,28
T_DIM_BASE_CONVERGENTE,8
T_DIM_BASE_MTP_x_CLIENTE,10
T_DIM_BASE_MTP_x_CLIENTE2,10
T_DIM_BASE_MTP_x_CLIENTE3,10
T_DIM_BASE_MTP_x_CLIENTE_ADAPTATIVO,11
T_DIM_LOG_IVR_ADAPTATIVO,3
T_ENCUESTAS_LOCALIDAD_CLUSTER,3
T_ENVIO_SMS_202103,3
T_EXCEL_IP_MOVIL_2021,14
T_EXCEL_IP_MOVIL_2021_CCEE,13
T_EXPORTADO_CLIENTES_LN,2
T_EXPORTAR_ADAPTATIVO_CCEE,2
T_EXPORTAR_ADAPTATIVO_FIJA,2
T_EXPORTAR_ADAPTATIVO_MOVIL,2
T_EXPORTAR_ADAPTATIVO_MT,2
T_EXPORTAR_MIGRACION_FIBRA_FIJA,2
T_GRAYLIST_RESD_ATIS_20221102_BASE_RO2,8
T_Grupos_CDU_1,2
T_Grupos_CDU_2,2
T_IMEI_20200227,1
T_INFO_PREVISION_MES_PRONOSTICO,3
T_INFO_PREVISION_MES_PRONOSTICO_JAVI,4
T_INFO_PREVISION_X_DIA_X_GRUPO_PLATAFORMA,14
T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP,14
T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP_DETALLE,20
T_INFO_PREVISION_X_DIA_X_PLATAFORMA_PPP_JAVI,14
T_INFO_PREVISION_X_INTERVALOS,12
T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP,11
T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP_DETALLE,21
T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP_DETALLE_2,17
T_INFO_PREVISION_X_INTERVALO_X_PLATAFORMA_PPP_JAVI,15
T_INTERVALO_HORARIO,2
T_IP_INSERT,7
T_IP_INSERT_CHAMO,8
T_LOG,4
T_LOG_BASE_DEGRA,4
T_LOG_BASE_NPS_AVISO_CORTE_2,4
T_LOG_LINEAS_DEGRA,2
T_LOG_MENSAJERIA_COBRANZA_ACCESADAS,12
T_LOG_MENSAJERIA_COBRANZA_BASE,2
T_LOG_MENSAJERIA_COBRANZA_ENTRANTES,14
T_LOG_MENSAJERIA_COBRANZA_ID,9
T_LOG_PROCESO_CARGA_IVR_ADAPTATIVO,6
T_Masificacion1MB_572K,1
T_Mensaje_1_20210916,1
T_PAGOS_FICTICIOS_20220222,2
T_PLANTA_FIJA_TOTAL_IncPrecio_202201,7
T_PLANTA_RENTA_202201,7
T_PLANTA_RENTA_202201_COMERCIAL,9
T_PRUEBA_PLANTA_POSTPAGO_EDAD,1
T_RESTO_ENTRANTES_ADAPTATIVO_ULT,1
T_RESTO_ENTRANTES_ADAPTATIVO_ULT_TODAY,1
T_RESUMEN_FUNNEL_CCEE_DIA,9
T_SMS_20211026,3
T_SMS_SMS,1
T_TELEFONO,1
T_TELEFONOS_NO_BLOQUEO,1
T_TEMP_BASES_DEGRA,4
T_TEMP_EXP_MAX,2
T_TEMP_RESUMEN_ADAP,3
T_UMBRALES,7
T_UMBRALES_PLATAFORMA_PPP,7
T_VAL,1
T_VALIDAR,2
T_validar_cdu_202106,3
Tethering_20230927,1
Trobas_Saturadas_noviembre,1
UP_SEM_34,2
VALIDAR_RP_ADAP_20221019,1
Z_TEMP_NO_RECARGADORES_30_120_DIAS,4
agentes_cross_202305,2
agentes_cross_ranking_202305,11
apagado_3g_base_total,2
asistencia_11102023_BI,3
averia_20220314,7
baja_shaper_20230417,3
base,1
base_10k_piloto_comunicacion,6
base_MT_quebrado_20230828,36
base_Migracion_FTTH_No_Navega_V2,1
base_Reclamos_movil_6k_20230508,2
base_Reclamos_movil_8k_20230508,1
base_migra_20230719,7
base_migracion_ftth_no_navega,1
base_piloto_MxA_20231011,16
base_porta_fija_400K,1
base_tramitadores_enviador_202205,2
base_trobas_piloto_solucion_20210902,1
base_ventas_portabilidad_20220302,35
bd_upsell_capl_202301,1
bloqueo_envio_sms_2021,2
clientesEnPuertoSaturado,10
clientes_ftth_olts_saturadas,10
cmts_santarosa_20220209,3
contactabilidad_20220222,5
cortados_movil_20220630,5
cortes_atis_20220131,1
cortes_fija_ro2_no_naked_20220311,117
cr_lite_con_consumo_20220210,3
cr_lite_sin_consumo_20220208,3
cruce_base_seg,4
cruzar_intent,1
cuartil_cross_202309,4
cuartil_fija_202309,5
cuartil_movil_202309,5
cuartiles_agentes_20230421,6
cuartiles_agentes_20230424,6
cuartiles_retenciones_movil_202307,3
enc_apoyo,2
error_massimple_20220126,2
error_massimple_20220127,3
lista_vip_20220301,15
lista_vip_telefonos_202202,17
lite_sin_servicio_20220221,3
mplay_apagado_20230321,24
mplay_apagado_20230321_v2,20
nodo_planta_fija,4
nueva_base_cross_202201,4
paginasmarillas2_20220413,1
phoenix_3006,1
piloto_2_20220221,3
piloto_2_dimensionamiento_mplay,4
piloto_PortalCautivo_vcto0909_2809,1
piloto_PortalCautivo_vcto0909_3009,1
piloto_adsl_retenciones_202107,3
piloto_pago_automatico_20231026,3
planta_hfc_voip_23062022_PROC,16
planta_migrado_20230623,14
reclamos_averias_ult_6_meses,9
relacion_incidencias_motivos_202208,6
remocion_agentes_20230913,10
remocion_agentes_20230914,10
remocion_agentes_20230918,10
remocion_agentes_20230920,10
remocion_agentes_20230921,10
remocion_agentes_20231005,10
remocion_agentes_20231006,10
remocion_agentes_20231009,10
remocion_agentes_20231025,10
renta_fija_202012,4
reversiones_20K_appMM_111022,9
reversiones_20K_appMM_111022_2,10
revisar_downsell_20230926,9
segmentacion_ingresos_b2c_202507,9
sin_servicio_20230324,21
soloNum104,1
solo_fija_mt,5
solo_movil_mt,3
sysdiagrams,5
t1,10
t_archivo_2_caso_fraude,1
t_base_incidencia_20211012,1
t_cuadrantes_fija_202112,6
t_cuadrantes_movil_202112,6
t_descripcion_adaptativo,9
t_excel_erika_accesos_RO2_389k_V2,16
t_excel_erika_ccee_RO1_fija_388k,14
t_excel_erika_ccee_ip_2022,17
t_excel_erika_ccee_ip_fija_2022,15
t_excel_erika_voz_RO1_388k,15
t_excel_erika_voz_RO1_388k_V2,15
t_excel_erika_voz_accesos_RO1_388k,14
t_excel_erika_voz_entrantes_RO2_389k_V2,17
t_excel_erika_voz_ip_2022,18
t_excel_erika_voz_ip_fija_2022,16
t_revisar_accesos_flag,199
t_temp_cruce_20220222,1
tivr_cobranzas,4
tivr_cobranzas_20191126,3
validar_CR_imei_2023,2
validar_campos_IH,24
validar_heavy_users,3
validar_trami,4
sysdiagrams,5
DIM.PLATAFORMA_AGRUPADA,9
DIM.PROVEEDOR,2
DIM.TIEMPO,43
FACT_CCEE_METRICAS,38
T_DIM_CANAL,2
T_DIM_CATEGORIA,10
T_DIM_CATEGORIA_COPIA_KCS,10
T_DIM_CATEGORIA_PLATAFORMA,4
T_DIM_CATEGORIA_PLATAFORMA_20230711,2
T_DIM_FUENTE,2
T_DIM_JERARQUIA_EMPRESA,3
T_DIM_PLATAFORMA,6
T_DIM_PLATAFORMA_BKP,4
T_DIM_PLATAFORMA_UMBRAL,6
T_DIM_PROVEEDOR,3
T_DIM_RESULTADO,2
T_DIM_SERVICIO,6
T_DIM_SERVICIO_BKP,7
T_DIM_SUBCANAL,7
T_DIM_TIEMPO_INTERVALO,13
T_DIM_TIPO_ATENCION,2
T_DIM_TIPO_CATEGORIA,2
T_DIM_TIPO_SUBCANAL,2
T_FACT_METRICAS_CCEE_INTERVALOS,40
T_FACT_METRICAS_CCEE_INTERVALOS_TIEM_ID_1,38
T_FACT_METRICAS_CCEE_INTERVALOS_TMP,38
T_FACT_METRICAS_CCEE_INTERVALOS_TMP_V2,38
T_FACT_METRICAS_CCEE_INTERVALOS_duplicado,38
T_RESUMEN_CCEE_DIA_W,39
T_RESUMEN_CCEE_HORA_W,40
T_RESUMEN_CCEE_INTERVALO_W,41
T_RESUMEN_CCEE_MES_W,38
T_RESUMEN_CCEE_METRICAS_DIA_W,11
T_RESUMEN_CCEE_METRICAS_MES_W,10
T_RESUMEN_CCEE_SEMANA_W,39
T_RES_ONEMARKETER_30MIN_TEMP_V3,26
T_STAGE_PRONOSTICO,8
T_STAGE_TRAFICO_WHATSAPP_30MIN,33
T_STAGE_TRAFICO_WHATSAPP_30MIN_V3,52
sysdiagrams,5
AM_Reporte_Seguimiento_cross_ccee_resumen_ULT3MESES,33
BASE_AGENTE,2
CCEE_AGENT_30MIN_PLATAFORMA_ULT3MESES,22
CCEE_T_DIM_CATEGORIA_PLATAFORMA,4
CCEE_T_DIM_PLATAFORMA,6
CCEE_T_DIM_PROVEEDOR,3
CCEE_T_DIM_TIEMPO_INTERVALO,13
CCEE_T_FACT_METRICAS_CCEE_INTERVALOS,40
CONSOLIDADO_METRICAS_AGENTE_CCEE_DIARIO_ULT3MESES,100
CONSOLIDADO_METRICAS_AGENTE_CCEE_ULT3MESES,112
ENCUESTAS_MEDALLIA_CHECA_TU_CASO,25
ENCUESTAS_MEDALLIA_ESPECIALIZADOS,24
RESUMEN_INDIC_GENERALES_VOZ_INTERVALO_ULT3MESES,37
RESUMEN_METRICAS_WFM_MENSUAL_ULT3MESES,22
RESUMEN_PRODUCTIVIDAD_PROVEEDOR_CCEE_ULT3MESES,14
RESUMEN_TRANSFERENCIAS_VOZ_ULT3MESES,20
RETENCIONES_FIJA,88
RETENCIONES_MOVIL,68
RETENCIONES_MT,149
TEMP_FACT_HORAS_SIN_DATOS,9
T_DIM_ARBOL_IVR,26
T_DIM_ARBOL_IVR_Automatismos,8
T_DIM_ARBOL_IVR_Service_Type,4
T_DIM_ARBOL_IVR_X_NIVELES,6
T_DIM_ARBOL_IVR_nuevo,24
T_DIM_ARBOL_IVR_temp,18
T_DIM_BASE_MTP_TEMPORAL,10
T_DIM_BASE_MTP_TEMPORAL_LLAM,9
T_DIM_COLA,19
T_DIM_COLA_BACKUP_202206,19
T_DIM_COLA_ERROR_20230714,19
T_DIM_COLA_ORIGEN,2
T_DIM_COLA_X_TECNOLOGIA,14
T_DIM_FUENTE,2
T_DIM_JERARQUIA_EMPRESA,3
T_DIM_KPIS_REGLAS,9
T_DIM_MODELO_PAGO,2
T_DIM_NEGOCIO,3
T_DIM_ORDEN_DIA,2
T_DIM_PLATAFORMA,9
T_DIM_PLATAFORMA_UMBRAL,16
T_DIM_PLATAFORMA_UMBRAL_20240112,16
T_DIM_PLATAFORMA_UMBRAL_BACKUP_20250810,16
T_DIM_PLATAFORMA_UMBRAL_BACKUP_20260217,16
T_DIM_PLATAFORMA_UMBRAL_temp_nuevos_cambios,16
T_DIM_PROGRAMA,11
T_DIM_PROVEEDOR,3
T_DIM_PROVEEDOR_LOCAL,4
T_DIM_SEGMENTO,3
T_DIM_SISTEMA_COMERCIAL,2
T_DIM_SITE_GENESYS,2
T_DIM_TARIFA_HP,7
T_DIM_TIEMPO_DIA,9
T_DIM_TIEMPO_DIA_PRUEBA,9
T_DIM_TIEMPO_INTERVALO,13
T_DIM_TIEMPO_INTERVALO_prueba,13
T_DIM_TIPO_DISTRIBUCION_CALL,4
T_DIM_TIPO_GESTION,2
T_DIM_TIPO_INTERACCION,3
T_DIM_TIPO_INTERVALO,2
T_FACT_ATENDIDAS_INTERVALO,47
T_FACT_BASE_INCIDENCIAS_RESUMEN,3
T_FACT_BASE_INCIDENCIAS_RESUMEN_V2,3
T_FACT_CARGA_AVAYA_ATENTO,42
T_FACT_DISTRIBUCION_COLA,5
T_FACT_METRICAS_CC_DIA,69
T_FACT_METRICAS_CC_INTERVALO,84
T_FACT_RRSS_ESCENARIOS_WSPP,4
T_FACT_TRAFICO_INTERVALO,57
T_IMPACTOS_EXTERNOS_CC_PRONOSTICOS_2,5
T_INPUT_TOPE_NPS_1_2_ULT3MESES,8
T_KIPU_LISTADO_ETIQUETAS_1,1
T_KIPU_LISTADO_ETIQUETAS_2,1
T_KIPU_LISTADO_ETIQUETAS_3,1
T_KIPU_LISTADO_ETIQUETAS_4,1
T_KIPU_LISTADO_ID_PROVEEDORES,1
T_KIPU_LISTADO_NOMBRE_PROVEEDORES,1
T_KPIS_REGLAS,5
T_KPIS_REGLAS_GRUPO_PLATAFORMA,9
T_LISTA_EQUIVALENCIAS_AVAYA_ATENTO,2
T_LISTA_INTERVALOS,3
T_RESUMEN_CTI_72HR_FACTURACION,36
T_RESUMEN_CTI_MENSUAL_ULT3MESES,42
T_RESUMEN_PLACES,9
T_TEMP_BASE_ALEATORIA,11
T_TEMP_CARGA_AVAYA_ATENTO_PASO1,28
T_TEMP_CARGA_AVAYA_ATENTO_PASO2,28
T_TEMP_CARGA_AVAYA_ATENTO_PASO3,35
T_TMP_CATALOGO_TRAFICO_MES_CALIDAD,2
T_TMP_FACT_RESUMEN_CALIDAD,11
T_TMP_FACT_RESUMEN_CALIDAD_V2,8
T_TMP_FACT_TRAFICO_DIA,23
T_TMP_FACT_TRAFICO_DIA_I,23
T_TMP_FACT_TRAFICO_INTERVALO,51
T_TMP_FACT_TRAFICO_MES,22
T_TMP_FACT_TRAFICO_MES_I,22
T_VOLCADO_CC_DIA,7
T_VOLCADO_CC_DIA_2,7
T_VOLCADO_CC_DIA_3,7
USUARIOS_MULTICANAL_ULT_ACT,36
USUARIOS_RECLAMOS_ult_act_ULT3MESES,36
VW_BITACORA_EVENTOS_FORMATO_ANTERIOR_ULT3MESES,21
sysdiagrams,5
ACCESOS_TODAY_CRUCE,7
BASE_RESUMEN_ENVIOS,9
CCPULSE_AGENTES_HORA_CERRADA_CALCULADO,3
CCPULSE_HORA_CERRADA_CALCULADO,10
CCPULSE_NDS_DIA_TOTAL_CALCULADO,10
CCPULSE_NDS_HORA_TOTAL_CALCULADO,10
CONECTADOS_GLOBAL,11
CargaArchivos,2
Consolidado_Control_Envios,18
Crono_ingresos_COLOMBIA,33
ENTRANTES_TODAY_CRUCE,8
JCO_AVH2_PLATAFORMA,9
JCO_INSERT_MESSAGE,1
JSS_AGENTES_REQUERIDOS_X_MES,15
JSS_AGENTES_REQUERIDOS_X_SEMANA,13
JSS_AGRUPACION_PLATAFORMAS,2
JSS_AGRUPACION_VISTA_DIFERENCIA_APERTURA,9
JSS_APERTURA_HORARIOS_PLATAFORMA,8
JSS_BACKUP_PESO_X_INTERVALO_PLATAFORMA,7
JSS_BACKUP_TMO_HISTORICO,11
JSS_BASE_APERTURA_PLATAFORMAS_HISPAM,6
JSS_BASE_APERTURA_SOCIOS_HISPAM,7
JSS_BASE_FACTORES_PROYECCION_HISPAM,9
JSS_CALCULO_TMO_FINAL_PRONOSTICO,12
JSS_CALCULO_TMO_FINAL_PRONOSTICO_MEXICO,11
JSS_CATALOGO_FECHAS_CRONOGRAMA_PLANIFICACION,4
JSS_CATALOGO_NEGOCIO_PLATAFORMA,2
JSS_CONSOLIDADO_CONTACTOS_ENTRANTES,9
JSS_CONSOLIDADO_STATUS_SEMANAL,23
JSS_CORTE_HISPAM_DIFERENCIA_AGENTES,12
JSS_CORTE_HISPAM_DIFERENCIA_AGENTES_MEXICO,8
JSS_CORTE_HISPAM_GTR,27
JSS_CORTE_HISPAM_GTR_MEXICO,51
JSS_CRONOGRAMA_INGRESOS_X_SEMANA,19
JSS_CRONOGRAMA_INGRESOS_X_SEMANA_backup,19
JSS_CRONOGRAMA_INGRESO_CAMBIO_FECHA_OJT_PLANIFICADO,9
JSS_DIAS_FALTANTES_TRAFICO,5
JSS_ENTRANTES_30_MIN_X_PLATAFORMA_MEXICO,12
JSS_ENTRANTES_PROYECTADO_DIARIO,8
JSS_ENTRANTES_X_GRUPO_PLATAFORMA,9
JSS_ENTRANTES_X_PLATAFORMA_MEXICO,7
JSS_FACTORES_PLATAFORMA_PERIODO,6
JSS_FACTORES_REDUCTORES,20
JSS_HORAS_ESTIMADAS_ERLANG_DIARIO,17
JSS_HORAS_ESTIMADAS_ERLANG_INTERVALO,16
JSS_INTERVALOS_BASE_X_PLATAFORMA,5
JSS_LIMITES_CUARTILES_TRAFICO_X_DIA_HISPAM,7
JSS_LIMITES_CUARTILES_TRAFICO_X_INTERVALO,9
JSS_LISTA_FERIADOS,2
JSS_LISTA_FERIADOS_V2,4
JSS_LOG_REEMPLAZO_FERIADOS,10
JSS_NDS_Y_ASA,5
JSS_NUEVA_AGRUPACION_PLATAFORMAS_PLANIFICACION,4
JSS_PESO_X_INTERVALO_PLATAFORMA,8
JSS_PESO_X_INTERVALO_PLATAFORMA_MEXICO,8
JSS_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO,10
JSS_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO_MEXICO,10
JSS_PLATAFORMAS_PLAYAS_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO,10
JSS_PRONOSTICO_PLAYAS_2024_2025,5
JSS_PRONOSTICO_PLAYAS_2024_2025_BACKUP_20250303,5
JSS_PROYECCION_CON_FACTORES_APERTURA,11
JSS_ROTACION_AUS_CRONOGRAMA,18
JSS_RUTAS_MODELOS_PROYECCION_ENTRANTES,6
JSS_RUTAS_MODELOS_PROYECCION_X_PLATAFORMA,7
JSS_RUTAS_MODELOS_PROYECCION_X_PLATAFORMA_BACKUP,7
JSS_STATUS_SEMANAL_VISTA_DIARIA,19
JSS_STATUS_SEMANAL_VISTA_MENSUAL,20
JSS_STATUS_SEMANAL_VISTA_SEMANAL,28
JSS_TABLA_BASE_PONDERADO_TMO,7
JSS_TABLA_BASE_PONDERADO_TMO_MEXICO,6
JSS_TABLA_EXPORADO_MALLA,10
JSS_TABLA_VALIDACION_MALLAS,9
JSS_TEMP_AGOSTO_PESO_X_INTERVALO_PLATAFORMA_SUAVIZADO,10
JSS_TEMP_COMPLETAR_TMO_202412,10
JSS_TEMP_CRONOGRAMA,38
JSS_TEMP_CRONOGRAMA_2,36
JSS_TEMP_DescargaMallas202411,8
JSS_TEMP_MALLA_202410_V3,10
JSS_TEMP_MALLA_202410_V3_CON_IP,10
JSS_TEMP_factor_dia,3
JSS_TRAFICO_PARA_APERTURA_X_INTERVALO,13
JSS_TRAFICO_PARA_APERTURA_X_INTERVALO_MEXICO,13
JSS_UPDATE_CURVA_NORMALIZADA,4
KAJ_AGENTES_BLENDING,7
KAJ_MALLAS_TDP_2025_VERSIONES,26
LISTA_CORREOS_AUTOMATICO,2
LogArchivosConvertidos,4
MALLA_202510_V2_1,10
MALLA_202510_V2_3,10
MALLA_VALIDAR_202506,10
MALLA_VALIDAR_202506_V2,10
MALLA_VALIDAR_202506_V3,10
MALLA_VALIDAR_202507_V1,10
MALLA_VALIDAR_202507_V2,10
MALLA_VALIDAR_202507_V3,10
MALLA_VALIDAR_202507_V4,10
MALLA_VALIDAR_202507_V5,10
MALLA_VALIDAR_202507_V6,10
MALLA_VALIDAR_202507_V8,10
NDS_DIA_TOTAL,26
NDS_HORA_TOTAL,27
NO_BORRAR_AMELIA_CDRS_LV_today,73
NO_BORRAR_AMELIA_CDRS_MI_today,73
ProcesamientoLog,7
RESUMEN_EXCEL_VISTA_HORA,24
RESUMEN_INDIC_GENERALES_CCEE_INTERVALO,49
RESUMEN_INDIC_GENERALES_VOZ_INTERVALO,37
TEMP_VALIDAR,10
T_CRUCE_SKILL,2
T_CRUCE_SKILL_AGENTES,4
T_TABLA_CORREO_CRONO_INGRESOS,13
T_TABLA_CORREO_CRONO_INGRESOS_CAMBIO_ESTADO,10
VALIDAR_ACUMULADO__PLATAFORMA,7
VALIDAR_MALLA_202508_TEC,10
VALIDAR_MALLA_202508_TEC_V1,10
VALIDAR_PLATAFORMAS_ADHOC,10
VALIDAR_RETEN_FIJA_MOVIL,10
VALIDAR_RETEN_FIJA_MOVIL_V1,10
VALIDAR_RETEN_FIJA_MOVIL_V2,10
AMP_CONSOLIDADO_USUARIOS,8
AMP_LOGS_MENU_KIPU_AHDOC,15
AMP_RECLAMOS_SIN_DNI_AGENTE_REGISTRO,3
AMP_RECLAMOS_SIN_LLAMADA_ATENDIDA,4
AMP_SAR_SIN_DNI_AGENTE_REGISTRO,3
AMP_SAR_SIN_LLAMADA_ATENDIDA,4
AMP_TABLA_PARA_CLIENTES_UNICOS_DIA,7
AMP_TABLA_PARA_CLIENTES_UNICOS_HORA,8
AMP_TABLA_PARA_CLIENTES_UNICOS_MES,8
AMP_TABLA_PARA_CLIENTES_UNICOS_SEMANA,8
AMP_TC_SIN_DNI_AGENTE_REGISTRO,3
AMP_TC_SIN_LLAMADA_ATENDIDA,4
AMP_obejtivo_pesos_indicador_agente_CCEE,5
AM_CALENDARIO_SEMANA,3
AM_CCEE_BASE_GENERAL_POTENCIALES_FALTANTES,8
AM_CONSOLIDADO_METRICAS_AGENTE_CCEE_CROSS,35
AM_CargaCrossCEE,18
AM_INDICADORES_CROSS_CCEE_POR_ASESOR_MENSUAL_ABORDAJE_PREVENTA,8
AM_INDICADORES_CROSS_CCEE_POR_ASESOR_MENSUAL_ABORDAJE_PREVENTA_DIARIO,8
AM_REPORTE_EFECTIVIDAD_Y_ABORDAJE_POR_CUARTIL_CCEE,14
AM_REPORTE_EFECTIVIDAD_Y_ABORDAJE_POR_CUARTIL_CCEE_DIARIO,16
AM_REPORTE_PREVENTAS_CCEE_FORMULARIO,17
AM_temp_base_mayo_form_ccee_2905,25
AM_temp_base_mayo_form_ccee_2905_errores,25
ANIS_VS_RELLAMADAS,7
ANTIGUEDAD_AGENTES,10
AVERIAS_POR_ASESOR,32
AVERIAS_POR_ASESOR_HISTORICO,32
Agente_202402,3
Agentes_ccee,26
Am_TEMP_base_abril,30
BASE_AJUSTE_FACTURAS_CALCULADO,189
BASE_AMDOCS_RECLAMOS_CALCULADO,291
BASE_AMDOCS_RECLAMOS_CALCULADO_COUNT_LIQ_AYER,8
BASE_CMS_RECLAMOS_CALCULADO,107
BASE_CMS_RECLAMOS_CALCULADO_2,104
BASE_FENIX_RECLAMOS_CALCULADO,185
BASE_FENIX_RECLAMOS_CALCULADO_COUNT_LIQ_AYER,8
BASE_MAS_SIMPLE_RECLAMOS_CALCULADO,182
BITACORA_ACTUALIZACIONES,7
BITACORA_ACTUALIZACIONES_SEL,10
BITACORA_EVENTOS,25
BITACORA_EVENTOS_BKP_27032024,20
BITACORA_EVENTOS_PROVEEDORES,2
BKP_RESUMEN_INDIC_GENERALES_VOZ_DIA_2024,35
BKP_RESUMEN_INDIC_GENERALES_VOZ_HORA_2024,36
BKP_RESUMEN_INDIC_GENERALES_VOZ_INTERVALO_2024,37
BKP_RESUMEN_INDIC_GENERALES_VOZ_MES_2024,36
BKP_RESUMEN_INDIC_GENERALES_VOZ_SEMANA_2024,36
CAPACIDAD_DE_ATENCION_HISTORICO,21
CAPACIDAD_DE_ATENCION_ULT_ACT,21
CARGA_FRAUDES_OBS,1
CATALOGO_OPCIONES_EVOLUTIVO_OSIPTEL,1
CATALOGO_REPORTE_EVOLUTIVO_OSIPTEL,2
CATALOGO_SEGMENTOS_EVOLUTIVO_OSIPTEL,1
CCEE_BASE_CUMPLIMIENTO_FIBRA_RESUMEN,8
CCEE_BASE_GENERAL_AVANCE,13
CCEE_BASE_GENERAL_AVANCE_RESUMEN,4
CCEE_BASE_GENERAL_CUARTILES,19
CCEE_BASE_GENERAL_NO_CROSEADORES,16
CCEE_BASE_GENERAL_POTENCIALES,11
CCEE_BASE_GENERAL_POTENCIALES_temp_otras_ofertas,11
CCEE_BASE_GESTION_OPERATIVA_FIBRA_GRAF_RESUMEN,6
CCEE_BASE_MOTIVOS_ABORDAJE_RESUMEN,13
CCEE_BASE_MOTIVOS_ABORDAJE_RESUMEN_BACKUP,10
CCEE_BASE_MOTIVOS_ABORDAJE_RESUMEN_COPY,8
CCEE_BASE_PILOTO_PORTABILIDAD,5
CCEE_BASE_PILOTO_PORTABILIDAD_BCKP_KCS,5
CCEE_BASE_POTENCIAL_MAS_SIMPLE,5
CCEE_BASE_RECONTACTOS_CROSS_RESUMEN,8
CCEE_BASE_RECONTACTOS_RESUMEN,9
CCEE_DETALLE_ERROR_DITO,4
CONSOLIDADO_METRICAS_AGENTE_CCEE,112
CONSOLIDADO_METRICAS_AGENTE_CCEE_DIARIO,100
CONSOLIDADO_METRICAS_AGENTE_CCEE_MASTERS,86
CONSOLIDADO_METRICAS_AGENTE_CCEE_NPS,86
